closure_item_id,source_task_id,execution_batch_id,gate_id,task_group,object_code,object_name,owner_role,source_evidence_file,source_closure_file,downstream_preview,downstream_refresh,route_status,blocks_apply,not_imported,not_real_record
GC-0263,STG2-BLOCK-022,GCEB-052,GR-11,stage2_structured_review,manual_v5_candidate_8_2,manual_v5_candidate_8_2,质量负责人/技术负责人/文件管理员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0264,STG2-BLOCK-023,GCEB-052,GR-11,stage2_structured_review,manual_v5_candidate_8_3,manual_v5_candidate_8_3,质量负责人/技术负责人/文件管理员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0265,STG2-BLOCK-024,GCEB-052,GR-11,stage2_structured_review,manual_v5_candidate_8_4,manual_v5_candidate_8_4,质量负责人/技术负责人/文件管理员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0266,STG2-BLOCK-025,GCEB-052,GR-11,stage2_structured_review,manual_v5_candidate_8_5,manual_v5_candidate_8_5,质量负责人/技术负责人/文件管理员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0267,STG2-BLOCK-026,GCEB-052,GR-11,stage2_structured_review,manual_v5_candidate_8_6,manual_v5_candidate_8_6,质量负责人/技术负责人/文件管理员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0268,STG2-BLOCK-027,GCEB-052,GR-11,stage2_structured_review,manual_v5_candidate_8_7,manual_v5_candidate_8_7,质量负责人/技术负责人/文件管理员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0269,STG2-BLOCK-028,GCEB-052,GR-11,stage2_structured_review,manual_v5_candidate_8_8,manual_v5_candidate_8_8,质量负责人/技术负责人/文件管理员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0270,STG2-BLOCK-029,GCEB-052,GR-11,stage2_structured_review,manual_v5_candidate_8_9,manual_v5_candidate_8_9,质量负责人/技术负责人/文件管理员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0271,STG2-LINK-001,GCEB-052,GR-11,stage2_structured_review,XZTC/CX-07-02-2022,manual_v5_candidate_4_1->procedure_document:XZTC/CX-07-02-2022,质量负责人/技术负责人/文件管理员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0272,STG2-LINK-002,GCEB-052,GR-11,stage2_structured_review,XZTC/CX-07-2022,manual_v5_candidate_4_1->procedure_document:XZTC/CX-07-2022,质量负责人/技术负责人/文件管理员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0273,STG2-LINK-003,GCEB-052,GR-11,stage2_structured_review,XZTC/CX-32-2022,manual_v5_candidate_4_1->procedure_document:XZTC/CX-32-2022,质量负责人/技术负责人/文件管理员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0274,STG2-LINK-004,GCEB-052,GR-11,stage2_structured_review,JL-4.1-01,manual_v5_candidate_4_1->record_form_template:JL-4.1-01,质量负责人/技术负责人/文件管理员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0275,STG2-LINK-005,GCEB-052,GR-11,stage2_structured_review,XZTC/CX-06-2022,manual_v5_candidate_4_2->procedure_document:XZTC/CX-06-2022,质量负责人/技术负责人/文件管理员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0276,STG2-LINK-006,GCEB-052,GR-11,stage2_structured_review,XZTC/CX-08-2022,manual_v5_candidate_4_2->procedure_document:XZTC/CX-08-2022,质量负责人/技术负责人/文件管理员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0277,STG2-LINK-007,GCEB-052,GR-11,stage2_structured_review,XZTC/CX-19-2022,manual_v5_candidate_4_2->procedure_document:XZTC/CX-19-2022,质量负责人/技术负责人/文件管理员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0278,STG2-LINK-008,GCEB-052,GR-11,stage2_structured_review,XZTC/CX-26-2022,manual_v5_candidate_4_2->procedure_document:XZTC/CX-26-2022,质量负责人/技术负责人/文件管理员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0279,STG2-LINK-009,GCEB-052,GR-11,stage2_structured_review,JL-4.2-01,manual_v5_candidate_4_2->record_form_template:JL-4.2-01,质量负责人/技术负责人/文件管理员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0280,STG2-LINK-010,GCEB-052,GR-11,stage2_structured_review,XZTC/CX-01-02-2022,manual_v5_candidate_5->procedure_document:XZTC/CX-01-02-2022,质量负责人/技术负责人/文件管理员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0281,STG2-LINK-011,GCEB-052,GR-11,stage2_structured_review,XZTC/CX-13-2022,manual_v5_candidate_5->procedure_document:XZTC/CX-13-2022,质量负责人/技术负责人/文件管理员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0282,STG2-LINK-012,GCEB-052,GR-11,stage2_structured_review,XZTC/CX-32-2022,manual_v5_candidate_5->procedure_document:XZTC/CX-32-2022,质量负责人/技术负责人/文件管理员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0283,STG2-LINK-013,GCEB-052,GR-11,stage2_structured_review,JL-5-01,manual_v5_candidate_5->record_form_template:JL-5-01,质量负责人/技术负责人/文件管理员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0284,STG2-LINK-014,GCEB-052,GR-11,stage2_structured_review,XZTC/CX-01-02-2022,manual_v5_candidate_6_1->procedure_document:XZTC/CX-01-02-2022,质量负责人/技术负责人/文件管理员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0285,STG2-LINK-015,GCEB-052,GR-11,stage2_structured_review,XZTC/CX-02-2022,manual_v5_candidate_6_1->procedure_document:XZTC/CX-02-2022,质量负责人/技术负责人/文件管理员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0286,STG2-LINK-016,GCEB-052,GR-11,stage2_structured_review,XZTC/CX-03-2022,manual_v5_candidate_6_1->procedure_document:XZTC/CX-03-2022,质量负责人/技术负责人/文件管理员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0287,STG2-LINK-017,GCEB-052,GR-11,stage2_structured_review,XZTC/CX-11-2022,manual_v5_candidate_6_1->procedure_document:XZTC/CX-11-2022,质量负责人/技术负责人/文件管理员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0288,STG2-LINK-018,GCEB-052,GR-11,stage2_structured_review,JL-5-01,manual_v5_candidate_6_1->record_form_template:JL-5-01,质量负责人/技术负责人/文件管理员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0289,STG2-LINK-019,GCEB-052,GR-11,stage2_structured_review,XZTC/CX-01-02-2022,manual_v5_candidate_6_2->procedure_document:XZTC/CX-01-02-2022,质量负责人/技术负责人/文件管理员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0290,STG2-LINK-020,GCEB-052,GR-11,stage2_structured_review,XZTC/CX-01-2022,manual_v5_candidate_6_2->procedure_document:XZTC/CX-01-2022,质量负责人/技术负责人/文件管理员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0291,STG2-LINK-021,GCEB-052,GR-11,stage2_structured_review,XZTC/CX-31-2022,manual_v5_candidate_6_2->procedure_document:XZTC/CX-31-2022,质量负责人/技术负责人/文件管理员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0292,STG2-LINK-022,GCEB-052,GR-11,stage2_structured_review,JL-6.2-01,manual_v5_candidate_6_2->record_form_template:JL-6.2-01,质量负责人/技术负责人/文件管理员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0293,STG2-LINK-023,GCEB-052,GR-11,stage2_structured_review,XZTC/CX-02-2022,manual_v5_candidate_6_3->procedure_document:XZTC/CX-02-2022,质量负责人/技术负责人/文件管理员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0294,STG2-LINK-024,GCEB-052,GR-11,stage2_structured_review,XZTC/CX-31-2022,manual_v5_candidate_6_3->procedure_document:XZTC/CX-31-2022,质量负责人/技术负责人/文件管理员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0295,STG2-LINK-025,GCEB-052,GR-11,stage2_structured_review,XZTC/CX-33-2022,manual_v5_candidate_6_3->procedure_document:XZTC/CX-33-2022,质量负责人/技术负责人/文件管理员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0296,STG2-LINK-026,GCEB-052,GR-11,stage2_structured_review,JL-6.3-01,manual_v5_candidate_6_3->record_form_template:JL-6.3-01,质量负责人/技术负责人/文件管理员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0297,STG2-LINK-027,GCEB-052,GR-11,stage2_structured_review,XZTC/CX-03-02-2022,manual_v5_candidate_6_4->procedure_document:XZTC/CX-03-02-2022,质量负责人/技术负责人/文件管理员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0298,STG2-LINK-028,GCEB-052,GR-11,stage2_structured_review,XZTC/CX-03-2022,manual_v5_candidate_6_4->procedure_document:XZTC/CX-03-2022,质量负责人/技术负责人/文件管理员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0299,STG2-LINK-029,GCEB-052,GR-11,stage2_structured_review,XZTC/CX-04-2022,manual_v5_candidate_6_4->procedure_document:XZTC/CX-04-2022,质量负责人/技术负责人/文件管理员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0300,STG2-LINK-030,GCEB-052,GR-11,stage2_structured_review,XZTC/CX-05-02-2022,manual_v5_candidate_6_4->attachment_form_document:XZTC/CX-05-02-2022,质量负责人/技术负责人/文件管理员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0301,STG2-LINK-031,GCEB-052,GR-11,stage2_structured_review,JL-6.4-01,manual_v5_candidate_6_4->record_form_template:JL-6.4-01,质量负责人/技术负责人/文件管理员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0302,STG2-LINK-032,GCEB-052,GR-11,stage2_structured_review,XZTC/CX-03-02-2022,manual_v5_candidate_6_5->procedure_document:XZTC/CX-03-02-2022,质量负责人/技术负责人/文件管理员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0303,STG2-LINK-033,GCEB-052,GR-11,stage2_structured_review,XZTC/CX-05-2022,manual_v5_candidate_6_5->procedure_document:XZTC/CX-05-2022,质量负责人/技术负责人/文件管理员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0304,STG2-LINK-034,GCEB-052,GR-11,stage2_structured_review,XZTC/CX-05-02-2022,manual_v5_candidate_6_5->attachment_form_document:XZTC/CX-05-02-2022,质量负责人/技术负责人/文件管理员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0305,STG2-LINK-035,GCEB-052,GR-11,stage2_structured_review,JL-6.5-01,manual_v5_candidate_6_5->record_form_template:JL-6.5-01,质量负责人/技术负责人/文件管理员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0306,STG2-LINK-036,GCEB-052,GR-11,stage2_structured_review,XZTC/CX-11-2022,manual_v5_candidate_6_6->procedure_document:XZTC/CX-11-2022,质量负责人/技术负责人/文件管理员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0307,STG2-LINK-037,GCEB-052,GR-11,stage2_structured_review,XZTC/CX-19-2022,manual_v5_candidate_6_6->procedure_document:XZTC/CX-19-2022,质量负责人/技术负责人/文件管理员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0308,STG2-LINK-038,GCEB-052,GR-11,stage2_structured_review,XZTC/CX-32-2022,manual_v5_candidate_6_6->procedure_document:XZTC/CX-32-2022,质量负责人/技术负责人/文件管理员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0309,STG2-LINK-039,GCEB-052,GR-11,stage2_structured_review,JL-6.6-01,manual_v5_candidate_6_6->record_form_template:JL-6.6-01,质量负责人/技术负责人/文件管理员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0310,STG2-LINK-040,GCEB-052,GR-11,stage2_structured_review,XZTC/CX-08-2022,manual_v5_candidate_7_1->procedure_document:XZTC/CX-08-2022,质量负责人/技术负责人/文件管理员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0311,STG2-LINK-041,GCEB-052,GR-11,stage2_structured_review,XZTC/CX-09-2022,manual_v5_candidate_7_1->procedure_document:XZTC/CX-09-2022,质量负责人/技术负责人/文件管理员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0312,STG2-LINK-042,GCEB-052,GR-11,stage2_structured_review,XZTC/CX-12-2022,manual_v5_candidate_7_1->procedure_document:XZTC/CX-12-2022,质量负责人/技术负责人/文件管理员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0313,STG2-LINK-043,GCEB-052,GR-11,stage2_structured_review,JL-7.1-01,manual_v5_candidate_7_1->record_form_template:JL-7.1-01,质量负责人/技术负责人/文件管理员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0314,STG2-LINK-044,GCEB-052,GR-11,stage2_structured_review,XZTC/CX-22-2022,manual_v5_candidate_7_2->procedure_document:XZTC/CX-22-2022,质量负责人/技术负责人/文件管理员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0315,STG2-LINK-045,GCEB-052,GR-11,stage2_structured_review,XZTC/CX-23-2022,manual_v5_candidate_7_2->procedure_document:XZTC/CX-23-2022,质量负责人/技术负责人/文件管理员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0316,STG2-LINK-046,GCEB-052,GR-11,stage2_structured_review,XZTC/CX-24-2022,manual_v5_candidate_7_2->procedure_document:XZTC/CX-24-2022,质量负责人/技术负责人/文件管理员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0317,STG2-LINK-047,GCEB-052,GR-11,stage2_structured_review,XZTC/CX-27-2022,manual_v5_candidate_7_2->procedure_document:XZTC/CX-27-2022,质量负责人/技术负责人/文件管理员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0318,STG2-LINK-048,GCEB-052,GR-11,stage2_structured_review,JL-7.2-01,manual_v5_candidate_7_2->record_form_template:JL-7.2-01,质量负责人/技术负责人/文件管理员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0319,STG2-LINK-049,GCEB-052,GR-11,stage2_structured_review,XZTC/CX-09-2022,manual_v5_candidate_7_3->procedure_document:XZTC/CX-09-2022,质量负责人/技术负责人/文件管理员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0320,STG2-LINK-050,GCEB-052,GR-11,stage2_structured_review,XZTC/CX-28-2022,manual_v5_candidate_7_3->procedure_document:XZTC/CX-28-2022,质量负责人/技术负责人/文件管理员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0321,STG2-LINK-051,GCEB-052,GR-11,stage2_structured_review,XZTC/CX-35-2022,manual_v5_candidate_7_3->procedure_document:XZTC/CX-35-2022,质量负责人/技术负责人/文件管理员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0322,STG2-LINK-052,GCEB-052,GR-11,stage2_structured_review,JL-7.3-01,manual_v5_candidate_7_3->record_form_template:JL-7.3-01,质量负责人/技术负责人/文件管理员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0323,STG2-LINK-053,GCEB-052,GR-11,stage2_structured_review,XZTC/CX-06-2022,manual_v5_candidate_7_4->procedure_document:XZTC/CX-06-2022,质量负责人/技术负责人/文件管理员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0324,STG2-LINK-054,GCEB-052,GR-11,stage2_structured_review,XZTC/CX-25-2022,manual_v5_candidate_7_4->procedure_document:XZTC/CX-25-2022,质量负责人/技术负责人/文件管理员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0325,STG2-LINK-055,GCEB-052,GR-11,stage2_structured_review,XZTC/CX-28-2022,manual_v5_candidate_7_4->procedure_document:XZTC/CX-28-2022,质量负责人/技术负责人/文件管理员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0326,STG2-LINK-056,GCEB-052,GR-11,stage2_structured_review,JL-7.4-01,manual_v5_candidate_7_4->record_form_template:JL-7.4-01,质量负责人/技术负责人/文件管理员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0327,STG2-LINK-057,GCEB-052,GR-11,stage2_structured_review,XZTC/CX-19-2022,manual_v5_candidate_7_5->procedure_document:XZTC/CX-19-2022,质量负责人/技术负责人/文件管理员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0328,STG2-LINK-058,GCEB-052,GR-11,stage2_structured_review,XZTC/CX-25-2022,manual_v5_candidate_7_5->procedure_document:XZTC/CX-25-2022,质量负责人/技术负责人/文件管理员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0329,STG2-LINK-059,GCEB-052,GR-11,stage2_structured_review,XZTC/CX-26-2022,manual_v5_candidate_7_5->procedure_document:XZTC/CX-26-2022,质量负责人/技术负责人/文件管理员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0330,STG2-LINK-060,GCEB-052,GR-11,stage2_structured_review,JL-7.5-01,manual_v5_candidate_7_5->record_form_template:JL-7.5-01,质量负责人/技术负责人/文件管理员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0331,STG2-LINK-061,GCEB-052,GR-11,stage2_structured_review,XZTC/CX-22-2022,manual_v5_candidate_7_6->procedure_document:XZTC/CX-22-2022,质量负责人/技术负责人/文件管理员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0332,STG2-LINK-062,GCEB-052,GR-11,stage2_structured_review,XZTC/CX-27-2022,manual_v5_candidate_7_6->procedure_document:XZTC/CX-27-2022,质量负责人/技术负责人/文件管理员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0333,STG2-LINK-063,GCEB-052,GR-11,stage2_structured_review,XZTC/CX-30-2022,manual_v5_candidate_7_6->procedure_document:XZTC/CX-30-2022,质量负责人/技术负责人/文件管理员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0334,STG2-LINK-064,GCEB-052,GR-11,stage2_structured_review,JL-7.6-01,manual_v5_candidate_7_6->record_form_template:JL-7.6-01,质量负责人/技术负责人/文件管理员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0335,STG2-LINK-065,GCEB-052,GR-11,stage2_structured_review,XZTC/CX-15-2022,manual_v5_candidate_7_7->procedure_document:XZTC/CX-15-2022,质量负责人/技术负责人/文件管理员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0336,STG2-LINK-066,GCEB-052,GR-11,stage2_structured_review,XZTC/CX-16-2022,manual_v5_candidate_7_7->procedure_document:XZTC/CX-16-2022,质量负责人/技术负责人/文件管理员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0337,STG2-LINK-067,GCEB-052,GR-11,stage2_structured_review,XZTC/CX-30-2022,manual_v5_candidate_7_7->procedure_document:XZTC/CX-30-2022,质量负责人/技术负责人/文件管理员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
GC-0338,STG2-LINK-068,GCEB-052,GR-11,stage2_structured_review,XZTC/CX-34-2022,manual_v5_candidate_7_7->procedure_document:XZTC/CX-34-2022,质量负责人/技术负责人/文件管理员,governance_closure_workbench/03-证据采集模板.csv,governance_closure_workbench/04-拟关闭回填模板.csv,governance_closure_decision_preview,governance_readiness_refresh_preview,ready,no,yes,yes
