template_code,template_name,field_order,field_key,field_label,field_type,required,field_group,default_value,note,trial_value_present,trial_value,human_confirmation_required,review_focus
JL-8.4-01,记录归档与借阅记录,8,storage_location,保存位置,text,no,common,,候选模板通用字段，正式启用前需由文件管理员确认。,yes,待人工确认,yes,需确认保存/保密/签核规则；试填值仍为待确认；候选字段需文件管理员确认
JL-8.4-01,记录归档与借阅记录,9,retention_period,保存期限,text,no,common,,候选模板通用字段，正式启用前需由文件管理员确认。,yes,待人工确认,yes,需确认保存/保密/签核规则；试填值仍为待确认；候选字段需文件管理员确认
JL-8.4-01,记录归档与借阅记录,10,confidentiality_level,保密等级,select,no,common,,候选模板通用字段，正式启用前需由文件管理员确认。,yes,待确认,yes,需确认保存/保密/签核规则；试填值仍为待确认；候选字段需文件管理员确认
JL-8.4-01,记录归档与借阅记录,11,correction_rule,更正规则,text,yes,common,,候选模板通用字段，正式启用前需由文件管理员确认。,yes,保留原始信息、更正原因、更正日期、责任人和复核痕迹；本试填为模拟数据，不作为正式更正规则。SIMULATED_TRIAL_NOT_REAL_RECORD,yes,候选字段需文件管理员确认
JL-8.4-01,记录归档与借阅记录,12,specific_01_6537aa4e,记录名称,text,yes,specific,,来自候选记录模板清单的关键字段，需与现用表单或试填结果复核。,yes,模拟：记录名称待按真实业务填写。,yes,需过程负责人确认字段含义和现用表单一致性
JL-8.4-01,记录归档与借阅记录,13,specific_02_9f42dac6,编号,text,yes,specific,,来自候选记录模板清单的关键字段，需与现用表单或试填结果复核。,yes,模拟：编号待按真实业务填写。,yes,需过程负责人确认字段含义和现用表单一致性
JL-8.4-01,记录归档与借阅记录,14,specific_03_442d21cc,归档位置,text,yes,specific,,来自候选记录模板清单的关键字段，需与现用表单或试填结果复核。,yes,模拟：归档位置待按真实业务填写。,yes,需过程负责人确认字段含义和现用表单一致性
JL-8.4-01,记录归档与借阅记录,15,specific_04_fb2f8cfd,借阅人,text,yes,specific,,来自候选记录模板清单的关键字段，需与现用表单或试填结果复核。,yes,模拟：借阅人待按真实业务填写。,yes,需过程负责人确认字段含义和现用表单一致性
JL-8.4-01,记录归档与借阅记录,16,specific_05_bdd41ed2,归还,text,yes,specific,,来自候选记录模板清单的关键字段，需与现用表单或试填结果复核。,yes,模拟：归还待按真实业务填写。,yes,需过程负责人确认字段含义和现用表单一致性
JL-8.4-01,记录归档与借阅记录,17,specific_06_4f136db2,处置,text,yes,specific,,来自候选记录模板清单的关键字段，需与现用表单或试填结果复核。,yes,模拟：处置待按真实业务填写。,yes,需过程负责人确认字段含义和现用表单一致性
JL-8.5-01,风险和机遇措施跟踪记录,1,record_number,记录编号,text,yes,common,,候选模板通用字段，正式启用前需由文件管理员确认。,yes,SIM-JL-8.5-01-20260707-001,yes,候选字段需文件管理员确认
JL-8.5-01,风险和机遇措施跟踪记录,2,record_name,记录名称,text,yes,common,,候选模板通用字段，正式启用前需由文件管理员确认。,yes,风险和机遇措施跟踪记录,yes,候选字段需文件管理员确认
JL-8.5-01,风险和机遇措施跟踪记录,3,applicable_clause,适用条款,text,yes,common,8.5,候选模板通用字段，正式启用前需由文件管理员确认。,yes,8.5,yes,候选字段需文件管理员确认
JL-8.5-01,风险和机遇措施跟踪记录,4,related_procedure,关联程序,text,yes,common,XZTC/CX-17-2022；XZTC/CX-18-2022；XZTC/CX-32-2022,候选模板通用字段，正式启用前需由文件管理员确认。,yes,XZTC/CX-17-2022；XZTC/CX-18-2022；XZTC/CX-32-2022,yes,候选字段需文件管理员确认
JL-8.5-01,风险和机遇措施跟踪记录,5,responsible_position,填写责任,text,yes,common,质量负责人,候选模板通用字段，正式启用前需由文件管理员确认。,yes,质量负责人,yes,候选字段需文件管理员确认
JL-8.5-01,风险和机遇措施跟踪记录,6,trigger_time,形成时机,text,yes,common,风险措施实施及评价时,候选模板通用字段，正式启用前需由文件管理员确认。,yes,风险措施实施及评价时,yes,候选字段需文件管理员确认
JL-8.5-01,风险和机遇措施跟踪记录,7,reviewer,复核/批准,text,no,common,,候选模板通用字段，正式启用前需由文件管理员确认。,yes,待人工确认,yes,需确认保存/保密/签核规则；试填值仍为待确认；候选字段需文件管理员确认
JL-8.5-01,风险和机遇措施跟踪记录,8,storage_location,保存位置,text,no,common,,候选模板通用字段，正式启用前需由文件管理员确认。,yes,待人工确认,yes,需确认保存/保密/签核规则；试填值仍为待确认；候选字段需文件管理员确认
JL-8.5-01,风险和机遇措施跟踪记录,9,retention_period,保存期限,text,no,common,,候选模板通用字段，正式启用前需由文件管理员确认。,yes,待人工确认,yes,需确认保存/保密/签核规则；试填值仍为待确认；候选字段需文件管理员确认
JL-8.5-01,风险和机遇措施跟踪记录,10,confidentiality_level,保密等级,select,no,common,,候选模板通用字段，正式启用前需由文件管理员确认。,yes,待确认,yes,需确认保存/保密/签核规则；试填值仍为待确认；候选字段需文件管理员确认
JL-8.5-01,风险和机遇措施跟踪记录,11,correction_rule,更正规则,text,yes,common,,候选模板通用字段，正式启用前需由文件管理员确认。,yes,保留原始信息、更正原因、更正日期、责任人和复核痕迹；本试填为模拟数据，不作为正式更正规则。SIMULATED_TRIAL_NOT_REAL_RECORD,yes,候选字段需文件管理员确认
JL-8.5-01,风险和机遇措施跟踪记录,12,specific_01_eed09e83,风险项,text,yes,specific,,来自候选记录模板清单的关键字段，需与现用表单或试填结果复核。,yes,模拟：风险项待按真实业务填写。,yes,需过程负责人确认字段含义和现用表单一致性
JL-8.5-01,风险和机遇措施跟踪记录,13,specific_02_569b1741,措施,text,yes,specific,,来自候选记录模板清单的关键字段，需与现用表单或试填结果复核。,yes,模拟：措施待按真实业务填写。,yes,需过程负责人确认字段含义和现用表单一致性
JL-8.5-01,风险和机遇措施跟踪记录,14,specific_03_0fe0b81e,责任人,text,yes,specific,,来自候选记录模板清单的关键字段，需与现用表单或试填结果复核。,yes,模拟：责任人待按真实业务填写。,yes,需过程负责人确认字段含义和现用表单一致性
JL-8.5-01,风险和机遇措施跟踪记录,15,specific_04_b5a2b1fd,期限,text,yes,specific,,来自候选记录模板清单的关键字段，需与现用表单或试填结果复核。,yes,模拟：期限待按真实业务填写。,yes,需过程负责人确认字段含义和现用表单一致性
JL-8.5-01,风险和机遇措施跟踪记录,16,specific_05_68d4cdfc,证据,text,yes,specific,,来自候选记录模板清单的关键字段，需与现用表单或试填结果复核。,yes,模拟：证据待按真实业务填写。,yes,需过程负责人确认字段含义和现用表单一致性
JL-8.5-01,风险和机遇措施跟踪记录,17,specific_06_666671d8,有效性,text,yes,specific,,来自候选记录模板清单的关键字段，需与现用表单或试填结果复核。,yes,模拟：有效性待按真实业务填写。,yes,需过程负责人确认字段含义和现用表单一致性
JL-8.6-01,改进建议与效果评价记录,1,record_number,记录编号,text,yes,common,,候选模板通用字段，正式启用前需由文件管理员确认。,yes,SIM-JL-8.6-01-20260707-001,yes,候选字段需文件管理员确认
JL-8.6-01,改进建议与效果评价记录,2,record_name,记录名称,text,yes,common,,候选模板通用字段，正式启用前需由文件管理员确认。,yes,改进建议与效果评价记录,yes,候选字段需文件管理员确认
JL-8.6-01,改进建议与效果评价记录,3,applicable_clause,适用条款,text,yes,common,8.6,候选模板通用字段，正式启用前需由文件管理员确认。,yes,8.6,yes,候选字段需文件管理员确认
JL-8.6-01,改进建议与效果评价记录,4,related_procedure,关联程序,text,yes,common,XZTC/CX-12-2022；XZTC/CX-18-2022；XZTC/CX-20-2022；XZTC/CX-21-2022,候选模板通用字段，正式启用前需由文件管理员确认。,yes,XZTC/CX-12-2022；XZTC/CX-18-2022；XZTC/CX-20-2022；XZTC/CX-21-2022,yes,候选字段需文件管理员确认
JL-8.6-01,改进建议与效果评价记录,5,responsible_position,填写责任,text,yes,common,过程负责人,候选模板通用字段，正式启用前需由文件管理员确认。,yes,过程负责人,yes,候选字段需文件管理员确认
JL-8.6-01,改进建议与效果评价记录,6,trigger_time,形成时机,text,yes,common,改进机会提出和完成后,候选模板通用字段，正式启用前需由文件管理员确认。,yes,改进机会提出和完成后,yes,候选字段需文件管理员确认
JL-8.6-01,改进建议与效果评价记录,7,reviewer,复核/批准,text,no,common,,候选模板通用字段，正式启用前需由文件管理员确认。,yes,待人工确认,yes,需确认保存/保密/签核规则；试填值仍为待确认；候选字段需文件管理员确认
JL-8.6-01,改进建议与效果评价记录,8,storage_location,保存位置,text,no,common,,候选模板通用字段，正式启用前需由文件管理员确认。,yes,待人工确认,yes,需确认保存/保密/签核规则；试填值仍为待确认；候选字段需文件管理员确认
JL-8.6-01,改进建议与效果评价记录,9,retention_period,保存期限,text,no,common,,候选模板通用字段，正式启用前需由文件管理员确认。,yes,待人工确认,yes,需确认保存/保密/签核规则；试填值仍为待确认；候选字段需文件管理员确认
JL-8.6-01,改进建议与效果评价记录,10,confidentiality_level,保密等级,select,no,common,,候选模板通用字段，正式启用前需由文件管理员确认。,yes,待确认,yes,需确认保存/保密/签核规则；试填值仍为待确认；候选字段需文件管理员确认
JL-8.6-01,改进建议与效果评价记录,11,correction_rule,更正规则,text,yes,common,,候选模板通用字段，正式启用前需由文件管理员确认。,yes,保留原始信息、更正原因、更正日期、责任人和复核痕迹；本试填为模拟数据，不作为正式更正规则。SIMULATED_TRIAL_NOT_REAL_RECORD,yes,候选字段需文件管理员确认
JL-8.6-01,改进建议与效果评价记录,12,specific_01_c63f79e6,来源,text,yes,specific,,来自候选记录模板清单的关键字段，需与现用表单或试填结果复核。,yes,模拟：来源待按真实业务填写。,yes,需过程负责人确认字段含义和现用表单一致性
JL-8.6-01,改进建议与效果评价记录,13,specific_02_c5134eb1,建议,text,yes,specific,,来自候选记录模板清单的关键字段，需与现用表单或试填结果复核。,yes,模拟：建议待按真实业务填写。,yes,需过程负责人确认字段含义和现用表单一致性
JL-8.6-01,改进建议与效果评价记录,14,specific_03_569b1741,措施,text,yes,specific,,来自候选记录模板清单的关键字段，需与现用表单或试填结果复核。,yes,模拟：措施待按真实业务填写。,yes,需过程负责人确认字段含义和现用表单一致性
JL-8.6-01,改进建议与效果评价记录,15,specific_04_819c58d5,实施结果,text,yes,specific,,来自候选记录模板清单的关键字段，需与现用表单或试填结果复核。,yes,模拟：实施结果待按真实业务填写。,yes,需过程负责人确认字段含义和现用表单一致性
JL-8.6-01,改进建议与效果评价记录,16,specific_05_07049a20,效果评价,text,yes,specific,,来自候选记录模板清单的关键字段，需与现用表单或试填结果复核。,yes,模拟：效果评价待按真实业务填写。,yes,需过程负责人确认字段含义和现用表单一致性
JL-8.7-01,纠正措施记录,1,record_number,记录编号,text,yes,common,,候选模板通用字段，正式启用前需由文件管理员确认。,yes,SIM-JL-8.7-01-20260707-001,yes,候选字段需文件管理员确认
JL-8.7-01,纠正措施记录,2,record_name,记录名称,text,yes,common,,候选模板通用字段，正式启用前需由文件管理员确认。,yes,纠正措施记录,yes,候选字段需文件管理员确认
JL-8.7-01,纠正措施记录,3,applicable_clause,适用条款,text,yes,common,8.7,候选模板通用字段，正式启用前需由文件管理员确认。,yes,8.7,yes,候选字段需文件管理员确认
JL-8.7-01,纠正措施记录,4,related_procedure,关联程序,text,yes,common,XZTC/CX-15-2022；XZTC/CX-16-2022；XZTC/CX-20-2022,候选模板通用字段，正式启用前需由文件管理员确认。,yes,XZTC/CX-15-2022；XZTC/CX-16-2022；XZTC/CX-20-2022,yes,候选字段需文件管理员确认
JL-8.7-01,纠正措施记录,5,responsible_position,填写责任,text,yes,common,责任部门/质量负责人,候选模板通用字段，正式启用前需由文件管理员确认。,yes,责任部门/质量负责人,yes,候选字段需文件管理员确认
JL-8.7-01,纠正措施记录,6,trigger_time,形成时机,text,yes,common,不符合、投诉、审核发现需纠正措施时,候选模板通用字段，正式启用前需由文件管理员确认。,yes,不符合、投诉、审核发现需纠正措施时,yes,候选字段需文件管理员确认
JL-8.7-01,纠正措施记录,7,reviewer,复核/批准,text,no,common,,候选模板通用字段，正式启用前需由文件管理员确认。,yes,待人工确认,yes,需确认保存/保密/签核规则；试填值仍为待确认；候选字段需文件管理员确认
JL-8.7-01,纠正措施记录,8,storage_location,保存位置,text,no,common,,候选模板通用字段，正式启用前需由文件管理员确认。,yes,待人工确认,yes,需确认保存/保密/签核规则；试填值仍为待确认；候选字段需文件管理员确认
JL-8.7-01,纠正措施记录,9,retention_period,保存期限,text,no,common,,候选模板通用字段，正式启用前需由文件管理员确认。,yes,待人工确认,yes,需确认保存/保密/签核规则；试填值仍为待确认；候选字段需文件管理员确认
JL-8.7-01,纠正措施记录,10,confidentiality_level,保密等级,select,no,common,,候选模板通用字段，正式启用前需由文件管理员确认。,yes,待确认,yes,需确认保存/保密/签核规则；试填值仍为待确认；候选字段需文件管理员确认
JL-8.7-01,纠正措施记录,11,correction_rule,更正规则,text,yes,common,,候选模板通用字段，正式启用前需由文件管理员确认。,yes,保留原始信息、更正原因、更正日期、责任人和复核痕迹；本试填为模拟数据，不作为正式更正规则。SIMULATED_TRIAL_NOT_REAL_RECORD,yes,候选字段需文件管理员确认
JL-8.7-01,纠正措施记录,12,specific_01_2fb49eec,问题,text,yes,specific,,来自候选记录模板清单的关键字段，需与现用表单或试填结果复核。,yes,模拟：问题待按真实业务填写。,yes,需过程负责人确认字段含义和现用表单一致性
JL-8.7-01,纠正措施记录,13,specific_02_1ff9c3d0,原因,text,yes,specific,,来自候选记录模板清单的关键字段，需与现用表单或试填结果复核。,yes,模拟：原因待按真实业务填写。,yes,需过程负责人确认字段含义和现用表单一致性
JL-8.7-01,纠正措施记录,14,specific_03_569b1741,措施,text,yes,specific,,来自候选记录模板清单的关键字段，需与现用表单或试填结果复核。,yes,模拟：措施待按真实业务填写。,yes,需过程负责人确认字段含义和现用表单一致性
JL-8.7-01,纠正措施记录,15,specific_04_ddb7bfe5,完成情况,text,yes,specific,,来自候选记录模板清单的关键字段，需与现用表单或试填结果复核。,yes,模拟：完成情况待按真实业务填写。,yes,需过程负责人确认字段含义和现用表单一致性
JL-8.7-01,纠正措施记录,16,specific_05_0a55bc40,有效性验证,text,yes,specific,,来自候选记录模板清单的关键字段，需与现用表单或试填结果复核。,yes,模拟：有效性验证待按真实业务填写。,yes,需过程负责人确认字段含义和现用表单一致性
JL-8.8-01,内审计划、检查表与整改验证记录,1,record_number,记录编号,text,yes,common,,候选模板通用字段，正式启用前需由文件管理员确认。,yes,SIM-JL-8.8-01-20260707-001,yes,候选字段需文件管理员确认
JL-8.8-01,内审计划、检查表与整改验证记录,2,record_name,记录名称,text,yes,common,,候选模板通用字段，正式启用前需由文件管理员确认。,yes,内审计划、检查表与整改验证记录,yes,候选字段需文件管理员确认
JL-8.8-01,内审计划、检查表与整改验证记录,3,applicable_clause,适用条款,text,yes,common,8.8,候选模板通用字段，正式启用前需由文件管理员确认。,yes,8.8,yes,候选字段需文件管理员确认
JL-8.8-01,内审计划、检查表与整改验证记录,4,related_procedure,关联程序,text,yes,common,XZTC/CX-15-2022；XZTC/CX-16-2022；XZTC/CX-19-2022；XZTC/CX-20-2022,候选模板通用字段，正式启用前需由文件管理员确认。,yes,XZTC/CX-15-2022；XZTC/CX-16-2022；XZTC/CX-19-2022；XZTC/CX-20-2022,yes,候选字段需文件管理员确认
JL-8.8-01,内审计划、检查表与整改验证记录,5,responsible_position,填写责任,text,yes,common,内审组长,候选模板通用字段，正式启用前需由文件管理员确认。,yes,内审组长,yes,候选字段需文件管理员确认
JL-8.8-01,内审计划、检查表与整改验证记录,6,trigger_time,形成时机,text,yes,common,年度内审、专项内审时,候选模板通用字段，正式启用前需由文件管理员确认。,yes,年度内审、专项内审时,yes,候选字段需文件管理员确认
JL-8.8-01,内审计划、检查表与整改验证记录,7,reviewer,复核/批准,text,no,common,,候选模板通用字段，正式启用前需由文件管理员确认。,yes,待人工确认,yes,需确认保存/保密/签核规则；试填值仍为待确认；候选字段需文件管理员确认
JL-8.8-01,内审计划、检查表与整改验证记录,8,storage_location,保存位置,text,no,common,,候选模板通用字段，正式启用前需由文件管理员确认。,yes,待人工确认,yes,需确认保存/保密/签核规则；试填值仍为待确认；候选字段需文件管理员确认
JL-8.8-01,内审计划、检查表与整改验证记录,9,retention_period,保存期限,text,no,common,,候选模板通用字段，正式启用前需由文件管理员确认。,yes,待人工确认,yes,需确认保存/保密/签核规则；试填值仍为待确认；候选字段需文件管理员确认
JL-8.8-01,内审计划、检查表与整改验证记录,10,confidentiality_level,保密等级,select,no,common,,候选模板通用字段，正式启用前需由文件管理员确认。,yes,待确认,yes,需确认保存/保密/签核规则；试填值仍为待确认；候选字段需文件管理员确认
JL-8.8-01,内审计划、检查表与整改验证记录,11,correction_rule,更正规则,text,yes,common,,候选模板通用字段，正式启用前需由文件管理员确认。,yes,保留原始信息、更正原因、更正日期、责任人和复核痕迹；本试填为模拟数据，不作为正式更正规则。SIMULATED_TRIAL_NOT_REAL_RECORD,yes,候选字段需文件管理员确认
JL-8.8-01,内审计划、检查表与整改验证记录,12,specific_01_d0eec577,审核范围,text,yes,specific,,来自候选记录模板清单的关键字段，需与现用表单或试填结果复核。,yes,模拟：覆盖质量手册 4.1 至 8.9 相关过程，真实范围由年度内审方案确认。,yes,需过程负责人确认字段含义和现用表单一致性
JL-8.8-01,内审计划、检查表与整改验证记录,13,specific_02_1a26633d,准则,text,yes,specific,,来自候选记录模板清单的关键字段，需与现用表单或试填结果复核。,yes,模拟：CNAS-CL01、CMA 现行评审准则、质量手册和程序文件。,yes,需过程负责人确认字段含义和现用表单一致性
JL-8.8-01,内审计划、检查表与整改验证记录,14,specific_03_523e40a0,发现,text,yes,specific,,来自候选记录模板清单的关键字段，需与现用表单或试填结果复核。,yes,模拟：发现记录字段保存期限待确认，需由文件管理员补充。,yes,试填值仍为待确认；需过程负责人确认字段含义和现用表单一致性
JL-8.8-01,内审计划、检查表与整改验证记录,15,specific_04_180acae9,不符合,text,yes,specific,,来自候选记录模板清单的关键字段，需与现用表单或试填结果复核。,yes,模拟：暂按观察项处理；真实内审应按证据判定不符合等级。,yes,需过程负责人确认字段含义和现用表单一致性
JL-8.8-01,内审计划、检查表与整改验证记录,16,specific_05_c89ed65a,整改,text,yes,specific,,来自候选记录模板清单的关键字段，需与现用表单或试填结果复核。,yes,模拟：补充保存期限、复核职责和电子记录更正规则。,yes,需过程负责人确认字段含义和现用表单一致性
JL-8.8-01,内审计划、检查表与整改验证记录,17,specific_06_80144e2e,验证,text,yes,specific,,来自候选记录模板清单的关键字段，需与现用表单或试填结果复核。,yes,模拟：整改完成后由内审员复核；本记录仅验证模板字段可承接闭环。,yes,需过程负责人确认字段含义和现用表单一致性
JL-8.9-01,管理评审输入输出及跟踪记录,1,record_number,记录编号,text,yes,common,,候选模板通用字段，正式启用前需由文件管理员确认。,yes,SIM-JL-8.9-01-20260707-001,yes,候选字段需文件管理员确认
JL-8.9-01,管理评审输入输出及跟踪记录,2,record_name,记录名称,text,yes,common,,候选模板通用字段，正式启用前需由文件管理员确认。,yes,管理评审输入输出及跟踪记录,yes,候选字段需文件管理员确认
JL-8.9-01,管理评审输入输出及跟踪记录,3,applicable_clause,适用条款,text,yes,common,8.9,候选模板通用字段，正式启用前需由文件管理员确认。,yes,8.9,yes,候选字段需文件管理员确认
JL-8.9-01,管理评审输入输出及跟踪记录,4,related_procedure,关联程序,text,yes,common,XZTC/CX-16-2022；XZTC/CX-19-2022；XZTC/CX-20-2022；XZTC/CX-21-2022,候选模板通用字段，正式启用前需由文件管理员确认。,yes,XZTC/CX-16-2022；XZTC/CX-19-2022；XZTC/CX-20-2022；XZTC/CX-21-2022,yes,候选字段需文件管理员确认
JL-8.9-01,管理评审输入输出及跟踪记录,5,responsible_position,填写责任,text,yes,common,最高管理者/质量负责人,候选模板通用字段，正式启用前需由文件管理员确认。,yes,最高管理者/质量负责人,yes,候选字段需文件管理员确认
JL-8.9-01,管理评审输入输出及跟踪记录,6,trigger_time,形成时机,text,yes,common,管理评审前后,候选模板通用字段，正式启用前需由文件管理员确认。,yes,管理评审前后,yes,候选字段需文件管理员确认
JL-8.9-01,管理评审输入输出及跟踪记录,7,reviewer,复核/批准,text,no,common,,候选模板通用字段，正式启用前需由文件管理员确认。,yes,待人工确认,yes,需确认保存/保密/签核规则；试填值仍为待确认；候选字段需文件管理员确认
JL-8.9-01,管理评审输入输出及跟踪记录,8,storage_location,保存位置,text,no,common,,候选模板通用字段，正式启用前需由文件管理员确认。,yes,待人工确认,yes,需确认保存/保密/签核规则；试填值仍为待确认；候选字段需文件管理员确认
JL-8.9-01,管理评审输入输出及跟踪记录,9,retention_period,保存期限,text,no,common,,候选模板通用字段，正式启用前需由文件管理员确认。,yes,待人工确认,yes,需确认保存/保密/签核规则；试填值仍为待确认；候选字段需文件管理员确认
JL-8.9-01,管理评审输入输出及跟踪记录,10,confidentiality_level,保密等级,select,no,common,,候选模板通用字段，正式启用前需由文件管理员确认。,yes,待确认,yes,需确认保存/保密/签核规则；试填值仍为待确认；候选字段需文件管理员确认
JL-8.9-01,管理评审输入输出及跟踪记录,11,correction_rule,更正规则,text,yes,common,,候选模板通用字段，正式启用前需由文件管理员确认。,yes,保留原始信息、更正原因、更正日期、责任人和复核痕迹；本试填为模拟数据，不作为正式更正规则。SIMULATED_TRIAL_NOT_REAL_RECORD,yes,候选字段需文件管理员确认
JL-8.9-01,管理评审输入输出及跟踪记录,12,specific_01_29f9128d,输入项,text,yes,specific,,来自候选记录模板清单的关键字段，需与现用表单或试填结果复核。,yes,模拟：输入项待按真实业务填写。,yes,需过程负责人确认字段含义和现用表单一致性
JL-8.9-01,管理评审输入输出及跟踪记录,13,specific_02_b4fab72f,评审结论,text,yes,specific,,来自候选记录模板清单的关键字段，需与现用表单或试填结果复核。,yes,模拟：评审结论待按真实业务填写。,yes,需过程负责人确认字段含义和现用表单一致性
JL-8.9-01,管理评审输入输出及跟踪记录,14,specific_03_38453d59,决议,text,yes,specific,,来自候选记录模板清单的关键字段，需与现用表单或试填结果复核。,yes,模拟：决议待按真实业务填写。,yes,需过程负责人确认字段含义和现用表单一致性
JL-8.9-01,管理评审输入输出及跟踪记录,15,specific_04_0fe0b81e,责任人,text,yes,specific,,来自候选记录模板清单的关键字段，需与现用表单或试填结果复核。,yes,模拟：责任人待按真实业务填写。,yes,需过程负责人确认字段含义和现用表单一致性
JL-8.9-01,管理评审输入输出及跟踪记录,16,specific_05_cf355540,完成期限,text,yes,specific,,来自候选记录模板清单的关键字段，需与现用表单或试填结果复核。,yes,模拟：完成期限待按真实业务填写。,yes,需过程负责人确认字段含义和现用表单一致性
JL-8.9-01,管理评审输入输出及跟踪记录,17,specific_06_80144e2e,验证,text,yes,specific,,来自候选记录模板清单的关键字段，需与现用表单或试填结果复核。,yes,模拟：验证待按真实业务填写。,yes,需过程负责人确认字段含义和现用表单一致性
