task_id,gate_id,task_group,object_code,object_name,owner_role,current_status,source_path,human_action,evidence_to_check,blocking_if_unresolved,not_real_record
STG2-BLOCK-029,GR-11,stage2_structured_review,manual_v5_candidate_8_9,manual_v5_candidate_8_9,质量负责人/技术负责人/文件管理员,closed,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,填写 proposed_human_decision 和 review_comment，确认链接保留、修订或移除。,确认条款块标题、类型、排序、来源和后续生效条件。,no,yes
STG2-LINK-001,GR-11,stage2_structured_review,XZTC/CX-07-02-2022,manual_v5_candidate_4_1->procedure_document:XZTC/CX-07-02-2022,质量负责人/技术负责人/文件管理员,closed,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,填写 proposed_human_decision 和 review_comment，确认链接保留、修订或移除。,确认该程序确实支撑本手册条款，且仍为 LIMS 当前 2022 现行程序。,no,yes
STG2-LINK-002,GR-11,stage2_structured_review,XZTC/CX-07-2022,manual_v5_candidate_4_1->procedure_document:XZTC/CX-07-2022,质量负责人/技术负责人/文件管理员,closed,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,填写 proposed_human_decision 和 review_comment，确认链接保留、修订或移除。,确认该程序确实支撑本手册条款，且仍为 LIMS 当前 2022 现行程序。,no,yes
STG2-LINK-003,GR-11,stage2_structured_review,XZTC/CX-32-2022,manual_v5_candidate_4_1->procedure_document:XZTC/CX-32-2022,质量负责人/技术负责人/文件管理员,closed,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,填写 proposed_human_decision 和 review_comment，确认链接保留、修订或移除。,确认该程序确实支撑本手册条款，且仍为 LIMS 当前 2022 现行程序。,no,yes
STG2-LINK-004,GR-11,stage2_structured_review,JL-4.1-01,manual_v5_candidate_4_1->record_form_template:JL-4.1-01,质量负责人/技术负责人/文件管理员,closed,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,填写 proposed_human_decision 和 review_comment，确认链接保留、修订或移除。,确认候选记录模板字段、触发时机、责任岗位和保存要求适用于本条款。,no,yes
STG2-LINK-005,GR-11,stage2_structured_review,XZTC/CX-06-2022,manual_v5_candidate_4_2->procedure_document:XZTC/CX-06-2022,质量负责人/技术负责人/文件管理员,closed,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,填写 proposed_human_decision 和 review_comment，确认链接保留、修订或移除。,确认该程序确实支撑本手册条款，且仍为 LIMS 当前 2022 现行程序。,no,yes
STG2-LINK-006,GR-11,stage2_structured_review,XZTC/CX-08-2022,manual_v5_candidate_4_2->procedure_document:XZTC/CX-08-2022,质量负责人/技术负责人/文件管理员,closed,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,填写 proposed_human_decision 和 review_comment，确认链接保留、修订或移除。,确认该程序确实支撑本手册条款，且仍为 LIMS 当前 2022 现行程序。,no,yes
STG2-LINK-007,GR-11,stage2_structured_review,XZTC/CX-19-2022,manual_v5_candidate_4_2->procedure_document:XZTC/CX-19-2022,质量负责人/技术负责人/文件管理员,closed,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,填写 proposed_human_decision 和 review_comment，确认链接保留、修订或移除。,确认该程序确实支撑本手册条款，且仍为 LIMS 当前 2022 现行程序。,no,yes
STG2-LINK-008,GR-11,stage2_structured_review,XZTC/CX-26-2022,manual_v5_candidate_4_2->procedure_document:XZTC/CX-26-2022,质量负责人/技术负责人/文件管理员,closed,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,填写 proposed_human_decision 和 review_comment，确认链接保留、修订或移除。,确认该程序确实支撑本手册条款，且仍为 LIMS 当前 2022 现行程序。,no,yes
STG2-LINK-009,GR-11,stage2_structured_review,JL-4.2-01,manual_v5_candidate_4_2->record_form_template:JL-4.2-01,质量负责人/技术负责人/文件管理员,closed,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,填写 proposed_human_decision 和 review_comment，确认链接保留、修订或移除。,确认候选记录模板字段、触发时机、责任岗位和保存要求适用于本条款。,no,yes
STG2-LINK-010,GR-11,stage2_structured_review,XZTC/CX-01-02-2022,manual_v5_candidate_5->procedure_document:XZTC/CX-01-02-2022,质量负责人/技术负责人/文件管理员,closed,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,填写 proposed_human_decision 和 review_comment，确认链接保留、修订或移除。,确认该程序确实支撑本手册条款，且仍为 LIMS 当前 2022 现行程序。,no,yes
STG2-LINK-011,GR-11,stage2_structured_review,XZTC/CX-13-2022,manual_v5_candidate_5->procedure_document:XZTC/CX-13-2022,质量负责人/技术负责人/文件管理员,closed,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,填写 proposed_human_decision 和 review_comment，确认链接保留、修订或移除。,确认该程序确实支撑本手册条款，且仍为 LIMS 当前 2022 现行程序。,no,yes
STG2-LINK-012,GR-11,stage2_structured_review,XZTC/CX-32-2022,manual_v5_candidate_5->procedure_document:XZTC/CX-32-2022,质量负责人/技术负责人/文件管理员,closed,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,填写 proposed_human_decision 和 review_comment，确认链接保留、修订或移除。,确认该程序确实支撑本手册条款，且仍为 LIMS 当前 2022 现行程序。,no,yes
STG2-LINK-013,GR-11,stage2_structured_review,JL-5-01,manual_v5_candidate_5->record_form_template:JL-5-01,质量负责人/技术负责人/文件管理员,closed,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,填写 proposed_human_decision 和 review_comment，确认链接保留、修订或移除。,确认候选记录模板字段、触发时机、责任岗位和保存要求适用于本条款。,no,yes
STG2-LINK-014,GR-11,stage2_structured_review,XZTC/CX-01-02-2022,manual_v5_candidate_6_1->procedure_document:XZTC/CX-01-02-2022,质量负责人/技术负责人/文件管理员,closed,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,填写 proposed_human_decision 和 review_comment，确认链接保留、修订或移除。,确认该程序确实支撑本手册条款，且仍为 LIMS 当前 2022 现行程序。,no,yes
STG2-LINK-015,GR-11,stage2_structured_review,XZTC/CX-02-2022,manual_v5_candidate_6_1->procedure_document:XZTC/CX-02-2022,质量负责人/技术负责人/文件管理员,closed,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,填写 proposed_human_decision 和 review_comment，确认链接保留、修订或移除。,确认该程序确实支撑本手册条款，且仍为 LIMS 当前 2022 现行程序。,no,yes
STG2-LINK-016,GR-11,stage2_structured_review,XZTC/CX-03-2022,manual_v5_candidate_6_1->procedure_document:XZTC/CX-03-2022,质量负责人/技术负责人/文件管理员,closed,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,填写 proposed_human_decision 和 review_comment，确认链接保留、修订或移除。,确认该程序确实支撑本手册条款，且仍为 LIMS 当前 2022 现行程序。,no,yes
STG2-LINK-017,GR-11,stage2_structured_review,XZTC/CX-11-2022,manual_v5_candidate_6_1->procedure_document:XZTC/CX-11-2022,质量负责人/技术负责人/文件管理员,closed,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,填写 proposed_human_decision 和 review_comment，确认链接保留、修订或移除。,确认该程序确实支撑本手册条款，且仍为 LIMS 当前 2022 现行程序。,no,yes
STG2-LINK-018,GR-11,stage2_structured_review,JL-5-01,manual_v5_candidate_6_1->record_form_template:JL-5-01,质量负责人/技术负责人/文件管理员,closed,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,填写 proposed_human_decision 和 review_comment，确认链接保留、修订或移除。,确认候选记录模板字段、触发时机、责任岗位和保存要求适用于本条款。,no,yes
STG2-LINK-019,GR-11,stage2_structured_review,XZTC/CX-01-02-2022,manual_v5_candidate_6_2->procedure_document:XZTC/CX-01-02-2022,质量负责人/技术负责人/文件管理员,closed,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,填写 proposed_human_decision 和 review_comment，确认链接保留、修订或移除。,确认该程序确实支撑本手册条款，且仍为 LIMS 当前 2022 现行程序。,no,yes
STG2-LINK-020,GR-11,stage2_structured_review,XZTC/CX-01-2022,manual_v5_candidate_6_2->procedure_document:XZTC/CX-01-2022,质量负责人/技术负责人/文件管理员,closed,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,填写 proposed_human_decision 和 review_comment，确认链接保留、修订或移除。,确认该程序确实支撑本手册条款，且仍为 LIMS 当前 2022 现行程序。,no,yes
STG2-LINK-021,GR-11,stage2_structured_review,XZTC/CX-31-2022,manual_v5_candidate_6_2->procedure_document:XZTC/CX-31-2022,质量负责人/技术负责人/文件管理员,closed,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,填写 proposed_human_decision 和 review_comment，确认链接保留、修订或移除。,确认该程序确实支撑本手册条款，且仍为 LIMS 当前 2022 现行程序。,no,yes
STG2-LINK-022,GR-11,stage2_structured_review,JL-6.2-01,manual_v5_candidate_6_2->record_form_template:JL-6.2-01,质量负责人/技术负责人/文件管理员,closed,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,填写 proposed_human_decision 和 review_comment，确认链接保留、修订或移除。,确认候选记录模板字段、触发时机、责任岗位和保存要求适用于本条款。,no,yes
STG2-LINK-023,GR-11,stage2_structured_review,XZTC/CX-02-2022,manual_v5_candidate_6_3->procedure_document:XZTC/CX-02-2022,质量负责人/技术负责人/文件管理员,closed,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,填写 proposed_human_decision 和 review_comment，确认链接保留、修订或移除。,确认该程序确实支撑本手册条款，且仍为 LIMS 当前 2022 现行程序。,no,yes
STG2-LINK-024,GR-11,stage2_structured_review,XZTC/CX-31-2022,manual_v5_candidate_6_3->procedure_document:XZTC/CX-31-2022,质量负责人/技术负责人/文件管理员,closed,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,填写 proposed_human_decision 和 review_comment，确认链接保留、修订或移除。,确认该程序确实支撑本手册条款，且仍为 LIMS 当前 2022 现行程序。,no,yes
STG2-LINK-025,GR-11,stage2_structured_review,XZTC/CX-33-2022,manual_v5_candidate_6_3->procedure_document:XZTC/CX-33-2022,质量负责人/技术负责人/文件管理员,closed,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,填写 proposed_human_decision 和 review_comment，确认链接保留、修订或移除。,确认该程序确实支撑本手册条款，且仍为 LIMS 当前 2022 现行程序。,no,yes
STG2-LINK-026,GR-11,stage2_structured_review,JL-6.3-01,manual_v5_candidate_6_3->record_form_template:JL-6.3-01,质量负责人/技术负责人/文件管理员,closed,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,填写 proposed_human_decision 和 review_comment，确认链接保留、修订或移除。,确认候选记录模板字段、触发时机、责任岗位和保存要求适用于本条款。,no,yes
STG2-LINK-027,GR-11,stage2_structured_review,XZTC/CX-03-02-2022,manual_v5_candidate_6_4->procedure_document:XZTC/CX-03-02-2022,质量负责人/技术负责人/文件管理员,closed,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,填写 proposed_human_decision 和 review_comment，确认链接保留、修订或移除。,确认该程序确实支撑本手册条款，且仍为 LIMS 当前 2022 现行程序。,no,yes
STG2-LINK-028,GR-11,stage2_structured_review,XZTC/CX-03-2022,manual_v5_candidate_6_4->procedure_document:XZTC/CX-03-2022,质量负责人/技术负责人/文件管理员,closed,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,填写 proposed_human_decision 和 review_comment，确认链接保留、修订或移除。,确认该程序确实支撑本手册条款，且仍为 LIMS 当前 2022 现行程序。,no,yes
STG2-LINK-029,GR-11,stage2_structured_review,XZTC/CX-04-2022,manual_v5_candidate_6_4->procedure_document:XZTC/CX-04-2022,质量负责人/技术负责人/文件管理员,closed,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,填写 proposed_human_decision 和 review_comment，确认链接保留、修订或移除。,确认该程序确实支撑本手册条款，且仍为 LIMS 当前 2022 现行程序。,no,yes
STG2-LINK-030,GR-11,stage2_structured_review,XZTC/CX-05-02-2022,manual_v5_candidate_6_4->attachment_form_document:XZTC/CX-05-02-2022,质量负责人/技术负责人/文件管理员,closed,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,填写 proposed_human_decision 和 review_comment，确认链接保留、修订或移除。,确认该编号附件/表单的归属、保存方式和后续是否纳入记录模板。,no,yes
STG2-LINK-031,GR-11,stage2_structured_review,JL-6.4-01,manual_v5_candidate_6_4->record_form_template:JL-6.4-01,质量负责人/技术负责人/文件管理员,closed,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,填写 proposed_human_decision 和 review_comment，确认链接保留、修订或移除。,确认候选记录模板字段、触发时机、责任岗位和保存要求适用于本条款。,no,yes
STG2-LINK-032,GR-11,stage2_structured_review,XZTC/CX-03-02-2022,manual_v5_candidate_6_5->procedure_document:XZTC/CX-03-02-2022,质量负责人/技术负责人/文件管理员,closed,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,填写 proposed_human_decision 和 review_comment，确认链接保留、修订或移除。,确认该程序确实支撑本手册条款，且仍为 LIMS 当前 2022 现行程序。,no,yes
STG2-LINK-033,GR-11,stage2_structured_review,XZTC/CX-05-2022,manual_v5_candidate_6_5->procedure_document:XZTC/CX-05-2022,质量负责人/技术负责人/文件管理员,closed,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,填写 proposed_human_decision 和 review_comment，确认链接保留、修订或移除。,确认该程序确实支撑本手册条款，且仍为 LIMS 当前 2022 现行程序。,no,yes
STG2-LINK-034,GR-11,stage2_structured_review,XZTC/CX-05-02-2022,manual_v5_candidate_6_5->attachment_form_document:XZTC/CX-05-02-2022,质量负责人/技术负责人/文件管理员,closed,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,填写 proposed_human_decision 和 review_comment，确认链接保留、修订或移除。,确认该编号附件/表单的归属、保存方式和后续是否纳入记录模板。,no,yes
STG2-LINK-035,GR-11,stage2_structured_review,JL-6.5-01,manual_v5_candidate_6_5->record_form_template:JL-6.5-01,质量负责人/技术负责人/文件管理员,closed,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,填写 proposed_human_decision 和 review_comment，确认链接保留、修订或移除。,确认候选记录模板字段、触发时机、责任岗位和保存要求适用于本条款。,no,yes
STG2-LINK-036,GR-11,stage2_structured_review,XZTC/CX-11-2022,manual_v5_candidate_6_6->procedure_document:XZTC/CX-11-2022,质量负责人/技术负责人/文件管理员,closed,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,填写 proposed_human_decision 和 review_comment，确认链接保留、修订或移除。,确认该程序确实支撑本手册条款，且仍为 LIMS 当前 2022 现行程序。,no,yes
STG2-LINK-037,GR-11,stage2_structured_review,XZTC/CX-19-2022,manual_v5_candidate_6_6->procedure_document:XZTC/CX-19-2022,质量负责人/技术负责人/文件管理员,closed,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,填写 proposed_human_decision 和 review_comment，确认链接保留、修订或移除。,确认该程序确实支撑本手册条款，且仍为 LIMS 当前 2022 现行程序。,no,yes
STG2-LINK-038,GR-11,stage2_structured_review,XZTC/CX-32-2022,manual_v5_candidate_6_6->procedure_document:XZTC/CX-32-2022,质量负责人/技术负责人/文件管理员,closed,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,填写 proposed_human_decision 和 review_comment，确认链接保留、修订或移除。,确认该程序确实支撑本手册条款，且仍为 LIMS 当前 2022 现行程序。,no,yes
STG2-LINK-039,GR-11,stage2_structured_review,JL-6.6-01,manual_v5_candidate_6_6->record_form_template:JL-6.6-01,质量负责人/技术负责人/文件管理员,closed,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,填写 proposed_human_decision 和 review_comment，确认链接保留、修订或移除。,确认候选记录模板字段、触发时机、责任岗位和保存要求适用于本条款。,no,yes
STG2-LINK-040,GR-11,stage2_structured_review,XZTC/CX-08-2022,manual_v5_candidate_7_1->procedure_document:XZTC/CX-08-2022,质量负责人/技术负责人/文件管理员,closed,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,填写 proposed_human_decision 和 review_comment，确认链接保留、修订或移除。,确认该程序确实支撑本手册条款，且仍为 LIMS 当前 2022 现行程序。,no,yes
STG2-LINK-041,GR-11,stage2_structured_review,XZTC/CX-09-2022,manual_v5_candidate_7_1->procedure_document:XZTC/CX-09-2022,质量负责人/技术负责人/文件管理员,closed,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,填写 proposed_human_decision 和 review_comment，确认链接保留、修订或移除。,确认该程序确实支撑本手册条款，且仍为 LIMS 当前 2022 现行程序。,no,yes
STG2-LINK-042,GR-11,stage2_structured_review,XZTC/CX-12-2022,manual_v5_candidate_7_1->procedure_document:XZTC/CX-12-2022,质量负责人/技术负责人/文件管理员,closed,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,填写 proposed_human_decision 和 review_comment，确认链接保留、修订或移除。,确认该程序确实支撑本手册条款，且仍为 LIMS 当前 2022 现行程序。,no,yes
STG2-LINK-043,GR-11,stage2_structured_review,JL-7.1-01,manual_v5_candidate_7_1->record_form_template:JL-7.1-01,质量负责人/技术负责人/文件管理员,closed,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,填写 proposed_human_decision 和 review_comment，确认链接保留、修订或移除。,确认候选记录模板字段、触发时机、责任岗位和保存要求适用于本条款。,no,yes
STG2-LINK-044,GR-11,stage2_structured_review,XZTC/CX-22-2022,manual_v5_candidate_7_2->procedure_document:XZTC/CX-22-2022,质量负责人/技术负责人/文件管理员,closed,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,填写 proposed_human_decision 和 review_comment，确认链接保留、修订或移除。,确认该程序确实支撑本手册条款，且仍为 LIMS 当前 2022 现行程序。,no,yes
STG2-LINK-045,GR-11,stage2_structured_review,XZTC/CX-23-2022,manual_v5_candidate_7_2->procedure_document:XZTC/CX-23-2022,质量负责人/技术负责人/文件管理员,closed,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,填写 proposed_human_decision 和 review_comment，确认链接保留、修订或移除。,确认该程序确实支撑本手册条款，且仍为 LIMS 当前 2022 现行程序。,no,yes
STG2-LINK-046,GR-11,stage2_structured_review,XZTC/CX-24-2022,manual_v5_candidate_7_2->procedure_document:XZTC/CX-24-2022,质量负责人/技术负责人/文件管理员,closed,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,填写 proposed_human_decision 和 review_comment，确认链接保留、修订或移除。,确认该程序确实支撑本手册条款，且仍为 LIMS 当前 2022 现行程序。,no,yes
STG2-LINK-047,GR-11,stage2_structured_review,XZTC/CX-27-2022,manual_v5_candidate_7_2->procedure_document:XZTC/CX-27-2022,质量负责人/技术负责人/文件管理员,closed,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,填写 proposed_human_decision 和 review_comment，确认链接保留、修订或移除。,确认该程序确实支撑本手册条款，且仍为 LIMS 当前 2022 现行程序。,no,yes
STG2-LINK-048,GR-11,stage2_structured_review,JL-7.2-01,manual_v5_candidate_7_2->record_form_template:JL-7.2-01,质量负责人/技术负责人/文件管理员,closed,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,填写 proposed_human_decision 和 review_comment，确认链接保留、修订或移除。,确认候选记录模板字段、触发时机、责任岗位和保存要求适用于本条款。,no,yes
STG2-LINK-049,GR-11,stage2_structured_review,XZTC/CX-09-2022,manual_v5_candidate_7_3->procedure_document:XZTC/CX-09-2022,质量负责人/技术负责人/文件管理员,closed,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,填写 proposed_human_decision 和 review_comment，确认链接保留、修订或移除。,确认该程序确实支撑本手册条款，且仍为 LIMS 当前 2022 现行程序。,no,yes
STG2-LINK-050,GR-11,stage2_structured_review,XZTC/CX-28-2022,manual_v5_candidate_7_3->procedure_document:XZTC/CX-28-2022,质量负责人/技术负责人/文件管理员,closed,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,填写 proposed_human_decision 和 review_comment，确认链接保留、修订或移除。,确认该程序确实支撑本手册条款，且仍为 LIMS 当前 2022 现行程序。,no,yes
STG2-LINK-051,GR-11,stage2_structured_review,XZTC/CX-35-2022,manual_v5_candidate_7_3->procedure_document:XZTC/CX-35-2022,质量负责人/技术负责人/文件管理员,closed,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,填写 proposed_human_decision 和 review_comment，确认链接保留、修订或移除。,确认该程序确实支撑本手册条款，且仍为 LIMS 当前 2022 现行程序。,no,yes
STG2-LINK-052,GR-11,stage2_structured_review,JL-7.3-01,manual_v5_candidate_7_3->record_form_template:JL-7.3-01,质量负责人/技术负责人/文件管理员,closed,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,填写 proposed_human_decision 和 review_comment，确认链接保留、修订或移除。,确认候选记录模板字段、触发时机、责任岗位和保存要求适用于本条款。,no,yes
STG2-LINK-053,GR-11,stage2_structured_review,XZTC/CX-06-2022,manual_v5_candidate_7_4->procedure_document:XZTC/CX-06-2022,质量负责人/技术负责人/文件管理员,closed,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,填写 proposed_human_decision 和 review_comment，确认链接保留、修订或移除。,确认该程序确实支撑本手册条款，且仍为 LIMS 当前 2022 现行程序。,no,yes
STG2-LINK-054,GR-11,stage2_structured_review,XZTC/CX-25-2022,manual_v5_candidate_7_4->procedure_document:XZTC/CX-25-2022,质量负责人/技术负责人/文件管理员,closed,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,填写 proposed_human_decision 和 review_comment，确认链接保留、修订或移除。,确认该程序确实支撑本手册条款，且仍为 LIMS 当前 2022 现行程序。,no,yes
STG2-LINK-055,GR-11,stage2_structured_review,XZTC/CX-28-2022,manual_v5_candidate_7_4->procedure_document:XZTC/CX-28-2022,质量负责人/技术负责人/文件管理员,closed,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,填写 proposed_human_decision 和 review_comment，确认链接保留、修订或移除。,确认该程序确实支撑本手册条款，且仍为 LIMS 当前 2022 现行程序。,no,yes
STG2-LINK-056,GR-11,stage2_structured_review,JL-7.4-01,manual_v5_candidate_7_4->record_form_template:JL-7.4-01,质量负责人/技术负责人/文件管理员,closed,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,填写 proposed_human_decision 和 review_comment，确认链接保留、修订或移除。,确认候选记录模板字段、触发时机、责任岗位和保存要求适用于本条款。,no,yes
STG2-LINK-057,GR-11,stage2_structured_review,XZTC/CX-19-2022,manual_v5_candidate_7_5->procedure_document:XZTC/CX-19-2022,质量负责人/技术负责人/文件管理员,closed,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,填写 proposed_human_decision 和 review_comment，确认链接保留、修订或移除。,确认该程序确实支撑本手册条款，且仍为 LIMS 当前 2022 现行程序。,no,yes
STG2-LINK-058,GR-11,stage2_structured_review,XZTC/CX-25-2022,manual_v5_candidate_7_5->procedure_document:XZTC/CX-25-2022,质量负责人/技术负责人/文件管理员,closed,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,填写 proposed_human_decision 和 review_comment，确认链接保留、修订或移除。,确认该程序确实支撑本手册条款，且仍为 LIMS 当前 2022 现行程序。,no,yes
STG2-LINK-059,GR-11,stage2_structured_review,XZTC/CX-26-2022,manual_v5_candidate_7_5->procedure_document:XZTC/CX-26-2022,质量负责人/技术负责人/文件管理员,closed,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,填写 proposed_human_decision 和 review_comment，确认链接保留、修订或移除。,确认该程序确实支撑本手册条款，且仍为 LIMS 当前 2022 现行程序。,no,yes
STG2-LINK-060,GR-11,stage2_structured_review,JL-7.5-01,manual_v5_candidate_7_5->record_form_template:JL-7.5-01,质量负责人/技术负责人/文件管理员,closed,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,填写 proposed_human_decision 和 review_comment，确认链接保留、修订或移除。,确认候选记录模板字段、触发时机、责任岗位和保存要求适用于本条款。,no,yes
STG2-LINK-061,GR-11,stage2_structured_review,XZTC/CX-22-2022,manual_v5_candidate_7_6->procedure_document:XZTC/CX-22-2022,质量负责人/技术负责人/文件管理员,closed,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,填写 proposed_human_decision 和 review_comment，确认链接保留、修订或移除。,确认该程序确实支撑本手册条款，且仍为 LIMS 当前 2022 现行程序。,no,yes
STG2-LINK-062,GR-11,stage2_structured_review,XZTC/CX-27-2022,manual_v5_candidate_7_6->procedure_document:XZTC/CX-27-2022,质量负责人/技术负责人/文件管理员,closed,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,填写 proposed_human_decision 和 review_comment，确认链接保留、修订或移除。,确认该程序确实支撑本手册条款，且仍为 LIMS 当前 2022 现行程序。,no,yes
STG2-LINK-063,GR-11,stage2_structured_review,XZTC/CX-30-2022,manual_v5_candidate_7_6->procedure_document:XZTC/CX-30-2022,质量负责人/技术负责人/文件管理员,closed,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,填写 proposed_human_decision 和 review_comment，确认链接保留、修订或移除。,确认该程序确实支撑本手册条款，且仍为 LIMS 当前 2022 现行程序。,no,yes
STG2-LINK-064,GR-11,stage2_structured_review,JL-7.6-01,manual_v5_candidate_7_6->record_form_template:JL-7.6-01,质量负责人/技术负责人/文件管理员,closed,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,填写 proposed_human_decision 和 review_comment，确认链接保留、修订或移除。,确认候选记录模板字段、触发时机、责任岗位和保存要求适用于本条款。,no,yes
STG2-LINK-065,GR-11,stage2_structured_review,XZTC/CX-15-2022,manual_v5_candidate_7_7->procedure_document:XZTC/CX-15-2022,质量负责人/技术负责人/文件管理员,closed,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,填写 proposed_human_decision 和 review_comment，确认链接保留、修订或移除。,确认该程序确实支撑本手册条款，且仍为 LIMS 当前 2022 现行程序。,no,yes
STG2-LINK-066,GR-11,stage2_structured_review,XZTC/CX-16-2022,manual_v5_candidate_7_7->procedure_document:XZTC/CX-16-2022,质量负责人/技术负责人/文件管理员,closed,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,填写 proposed_human_decision 和 review_comment，确认链接保留、修订或移除。,确认该程序确实支撑本手册条款，且仍为 LIMS 当前 2022 现行程序。,no,yes
STG2-LINK-067,GR-11,stage2_structured_review,XZTC/CX-30-2022,manual_v5_candidate_7_7->procedure_document:XZTC/CX-30-2022,质量负责人/技术负责人/文件管理员,closed,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,填写 proposed_human_decision 和 review_comment，确认链接保留、修订或移除。,确认该程序确实支撑本手册条款，且仍为 LIMS 当前 2022 现行程序。,no,yes
STG2-LINK-068,GR-11,stage2_structured_review,XZTC/CX-34-2022,manual_v5_candidate_7_7->procedure_document:XZTC/CX-34-2022,质量负责人/技术负责人/文件管理员,closed,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,填写 proposed_human_decision 和 review_comment，确认链接保留、修订或移除。,确认该程序确实支撑本手册条款，且仍为 LIMS 当前 2022 现行程序。,no,yes
STG2-LINK-069,GR-11,stage2_structured_review,JL-7.7-01,manual_v5_candidate_7_7->record_form_template:JL-7.7-01,质量负责人/技术负责人/文件管理员,closed,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,填写 proposed_human_decision 和 review_comment，确认链接保留、修订或移除。,确认候选记录模板字段、触发时机、责任岗位和保存要求适用于本条款。,no,yes
STG2-LINK-070,GR-11,stage2_structured_review,XZTC/CX-06-2022,manual_v5_candidate_7_8->procedure_document:XZTC/CX-06-2022,质量负责人/技术负责人/文件管理员,closed,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,填写 proposed_human_decision 和 review_comment，确认链接保留、修订或移除。,确认该程序确实支撑本手册条款，且仍为 LIMS 当前 2022 现行程序。,no,yes
STG2-LINK-071,GR-11,stage2_structured_review,XZTC/CX-26-2022,manual_v5_candidate_7_8->procedure_document:XZTC/CX-26-2022,质量负责人/技术负责人/文件管理员,closed,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,填写 proposed_human_decision 和 review_comment，确认链接保留、修订或移除。,确认该程序确实支撑本手册条款，且仍为 LIMS 当前 2022 现行程序。,no,yes
