closure_item_id,source_task_id,gate_id,task_group,object_code,object_name,owner_role,source_current_status,proposed_closure_status,normalized_closure_status,closure_evidence_reference,evidence_template_reference,evidence_owner,evidence_date,evidence_result,closure_comment,reviewer,review_date,preview_result,will_remain_blocking,issue,required_evidence,not_imported
GC-0313,STG2-LINK-043,GR-11,stage2_structured_review,JL-7.1-01,manual_v5_candidate_7_1->record_form_template:JL-7.1-01,质量负责人/技术负责人/文件管理员,pending,closed,closed,TEST-COMPLETE-PREVIEW-313,TEST-COMPLETE-TEMPLATE-313,测试审核人,2026-07-08,accepted,测试完成态：按用户授权作为真人审核完成，用于链路验证，不代表生产受控发布记录。,测试复核人,2026-07-08,accepted_for_preview,no,,确认候选记录模板字段、触发时机、责任岗位和保存要求适用于本条款。,yes
GC-0314,STG2-LINK-044,GR-11,stage2_structured_review,XZTC/CX-22-2022,manual_v5_candidate_7_2->procedure_document:XZTC/CX-22-2022,质量负责人/技术负责人/文件管理员,pending,closed,closed,TEST-COMPLETE-PREVIEW-314,TEST-COMPLETE-TEMPLATE-314,测试审核人,2026-07-08,accepted,测试完成态：按用户授权作为真人审核完成，用于链路验证，不代表生产受控发布记录。,测试复核人,2026-07-08,accepted_for_preview,no,,确认该程序确实支撑本手册条款，且仍为 LIMS 当前 2022 现行程序。,yes
GC-0315,STG2-LINK-045,GR-11,stage2_structured_review,XZTC/CX-23-2022,manual_v5_candidate_7_2->procedure_document:XZTC/CX-23-2022,质量负责人/技术负责人/文件管理员,pending,closed,closed,TEST-COMPLETE-PREVIEW-315,TEST-COMPLETE-TEMPLATE-315,测试审核人,2026-07-08,accepted,测试完成态：按用户授权作为真人审核完成，用于链路验证，不代表生产受控发布记录。,测试复核人,2026-07-08,accepted_for_preview,no,,确认该程序确实支撑本手册条款，且仍为 LIMS 当前 2022 现行程序。,yes
GC-0316,STG2-LINK-046,GR-11,stage2_structured_review,XZTC/CX-24-2022,manual_v5_candidate_7_2->procedure_document:XZTC/CX-24-2022,质量负责人/技术负责人/文件管理员,pending,closed,closed,TEST-COMPLETE-PREVIEW-316,TEST-COMPLETE-TEMPLATE-316,测试审核人,2026-07-08,accepted,测试完成态：按用户授权作为真人审核完成，用于链路验证，不代表生产受控发布记录。,测试复核人,2026-07-08,accepted_for_preview,no,,确认该程序确实支撑本手册条款，且仍为 LIMS 当前 2022 现行程序。,yes
GC-0317,STG2-LINK-047,GR-11,stage2_structured_review,XZTC/CX-27-2022,manual_v5_candidate_7_2->procedure_document:XZTC/CX-27-2022,质量负责人/技术负责人/文件管理员,pending,closed,closed,TEST-COMPLETE-PREVIEW-317,TEST-COMPLETE-TEMPLATE-317,测试审核人,2026-07-08,accepted,测试完成态：按用户授权作为真人审核完成，用于链路验证，不代表生产受控发布记录。,测试复核人,2026-07-08,accepted_for_preview,no,,确认该程序确实支撑本手册条款，且仍为 LIMS 当前 2022 现行程序。,yes
GC-0318,STG2-LINK-048,GR-11,stage2_structured_review,JL-7.2-01,manual_v5_candidate_7_2->record_form_template:JL-7.2-01,质量负责人/技术负责人/文件管理员,pending,closed,closed,TEST-COMPLETE-PREVIEW-318,TEST-COMPLETE-TEMPLATE-318,测试审核人,2026-07-08,accepted,测试完成态：按用户授权作为真人审核完成，用于链路验证，不代表生产受控发布记录。,测试复核人,2026-07-08,accepted_for_preview,no,,确认候选记录模板字段、触发时机、责任岗位和保存要求适用于本条款。,yes
GC-0319,STG2-LINK-049,GR-11,stage2_structured_review,XZTC/CX-09-2022,manual_v5_candidate_7_3->procedure_document:XZTC/CX-09-2022,质量负责人/技术负责人/文件管理员,pending,closed,closed,TEST-COMPLETE-PREVIEW-319,TEST-COMPLETE-TEMPLATE-319,测试审核人,2026-07-08,accepted,测试完成态：按用户授权作为真人审核完成，用于链路验证，不代表生产受控发布记录。,测试复核人,2026-07-08,accepted_for_preview,no,,确认该程序确实支撑本手册条款，且仍为 LIMS 当前 2022 现行程序。,yes
GC-0320,STG2-LINK-050,GR-11,stage2_structured_review,XZTC/CX-28-2022,manual_v5_candidate_7_3->procedure_document:XZTC/CX-28-2022,质量负责人/技术负责人/文件管理员,pending,closed,closed,TEST-COMPLETE-PREVIEW-320,TEST-COMPLETE-TEMPLATE-320,测试审核人,2026-07-08,accepted,测试完成态：按用户授权作为真人审核完成，用于链路验证，不代表生产受控发布记录。,测试复核人,2026-07-08,accepted_for_preview,no,,确认该程序确实支撑本手册条款，且仍为 LIMS 当前 2022 现行程序。,yes
GC-0321,STG2-LINK-051,GR-11,stage2_structured_review,XZTC/CX-35-2022,manual_v5_candidate_7_3->procedure_document:XZTC/CX-35-2022,质量负责人/技术负责人/文件管理员,pending,closed,closed,TEST-COMPLETE-PREVIEW-321,TEST-COMPLETE-TEMPLATE-321,测试审核人,2026-07-08,accepted,测试完成态：按用户授权作为真人审核完成，用于链路验证，不代表生产受控发布记录。,测试复核人,2026-07-08,accepted_for_preview,no,,确认该程序确实支撑本手册条款，且仍为 LIMS 当前 2022 现行程序。,yes
GC-0322,STG2-LINK-052,GR-11,stage2_structured_review,JL-7.3-01,manual_v5_candidate_7_3->record_form_template:JL-7.3-01,质量负责人/技术负责人/文件管理员,pending,closed,closed,TEST-COMPLETE-PREVIEW-322,TEST-COMPLETE-TEMPLATE-322,测试审核人,2026-07-08,accepted,测试完成态：按用户授权作为真人审核完成，用于链路验证，不代表生产受控发布记录。,测试复核人,2026-07-08,accepted_for_preview,no,,确认候选记录模板字段、触发时机、责任岗位和保存要求适用于本条款。,yes
GC-0323,STG2-LINK-053,GR-11,stage2_structured_review,XZTC/CX-06-2022,manual_v5_candidate_7_4->procedure_document:XZTC/CX-06-2022,质量负责人/技术负责人/文件管理员,pending,closed,closed,TEST-COMPLETE-PREVIEW-323,TEST-COMPLETE-TEMPLATE-323,测试审核人,2026-07-08,accepted,测试完成态：按用户授权作为真人审核完成，用于链路验证，不代表生产受控发布记录。,测试复核人,2026-07-08,accepted_for_preview,no,,确认该程序确实支撑本手册条款，且仍为 LIMS 当前 2022 现行程序。,yes
GC-0324,STG2-LINK-054,GR-11,stage2_structured_review,XZTC/CX-25-2022,manual_v5_candidate_7_4->procedure_document:XZTC/CX-25-2022,质量负责人/技术负责人/文件管理员,pending,closed,closed,TEST-COMPLETE-PREVIEW-324,TEST-COMPLETE-TEMPLATE-324,测试审核人,2026-07-08,accepted,测试完成态：按用户授权作为真人审核完成，用于链路验证，不代表生产受控发布记录。,测试复核人,2026-07-08,accepted_for_preview,no,,确认该程序确实支撑本手册条款，且仍为 LIMS 当前 2022 现行程序。,yes
GC-0325,STG2-LINK-055,GR-11,stage2_structured_review,XZTC/CX-28-2022,manual_v5_candidate_7_4->procedure_document:XZTC/CX-28-2022,质量负责人/技术负责人/文件管理员,pending,closed,closed,TEST-COMPLETE-PREVIEW-325,TEST-COMPLETE-TEMPLATE-325,测试审核人,2026-07-08,accepted,测试完成态：按用户授权作为真人审核完成，用于链路验证，不代表生产受控发布记录。,测试复核人,2026-07-08,accepted_for_preview,no,,确认该程序确实支撑本手册条款，且仍为 LIMS 当前 2022 现行程序。,yes
GC-0326,STG2-LINK-056,GR-11,stage2_structured_review,JL-7.4-01,manual_v5_candidate_7_4->record_form_template:JL-7.4-01,质量负责人/技术负责人/文件管理员,pending,closed,closed,TEST-COMPLETE-PREVIEW-326,TEST-COMPLETE-TEMPLATE-326,测试审核人,2026-07-08,accepted,测试完成态：按用户授权作为真人审核完成，用于链路验证，不代表生产受控发布记录。,测试复核人,2026-07-08,accepted_for_preview,no,,确认候选记录模板字段、触发时机、责任岗位和保存要求适用于本条款。,yes
GC-0327,STG2-LINK-057,GR-11,stage2_structured_review,XZTC/CX-19-2022,manual_v5_candidate_7_5->procedure_document:XZTC/CX-19-2022,质量负责人/技术负责人/文件管理员,pending,closed,closed,TEST-COMPLETE-PREVIEW-327,TEST-COMPLETE-TEMPLATE-327,测试审核人,2026-07-08,accepted,测试完成态：按用户授权作为真人审核完成，用于链路验证，不代表生产受控发布记录。,测试复核人,2026-07-08,accepted_for_preview,no,,确认该程序确实支撑本手册条款，且仍为 LIMS 当前 2022 现行程序。,yes
GC-0328,STG2-LINK-058,GR-11,stage2_structured_review,XZTC/CX-25-2022,manual_v5_candidate_7_5->procedure_document:XZTC/CX-25-2022,质量负责人/技术负责人/文件管理员,pending,closed,closed,TEST-COMPLETE-PREVIEW-328,TEST-COMPLETE-TEMPLATE-328,测试审核人,2026-07-08,accepted,测试完成态：按用户授权作为真人审核完成，用于链路验证，不代表生产受控发布记录。,测试复核人,2026-07-08,accepted_for_preview,no,,确认该程序确实支撑本手册条款，且仍为 LIMS 当前 2022 现行程序。,yes
GC-0329,STG2-LINK-059,GR-11,stage2_structured_review,XZTC/CX-26-2022,manual_v5_candidate_7_5->procedure_document:XZTC/CX-26-2022,质量负责人/技术负责人/文件管理员,pending,closed,closed,TEST-COMPLETE-PREVIEW-329,TEST-COMPLETE-TEMPLATE-329,测试审核人,2026-07-08,accepted,测试完成态：按用户授权作为真人审核完成，用于链路验证，不代表生产受控发布记录。,测试复核人,2026-07-08,accepted_for_preview,no,,确认该程序确实支撑本手册条款，且仍为 LIMS 当前 2022 现行程序。,yes
GC-0330,STG2-LINK-060,GR-11,stage2_structured_review,JL-7.5-01,manual_v5_candidate_7_5->record_form_template:JL-7.5-01,质量负责人/技术负责人/文件管理员,pending,closed,closed,TEST-COMPLETE-PREVIEW-330,TEST-COMPLETE-TEMPLATE-330,测试审核人,2026-07-08,accepted,测试完成态：按用户授权作为真人审核完成，用于链路验证，不代表生产受控发布记录。,测试复核人,2026-07-08,accepted_for_preview,no,,确认候选记录模板字段、触发时机、责任岗位和保存要求适用于本条款。,yes
GC-0331,STG2-LINK-061,GR-11,stage2_structured_review,XZTC/CX-22-2022,manual_v5_candidate_7_6->procedure_document:XZTC/CX-22-2022,质量负责人/技术负责人/文件管理员,pending,closed,closed,TEST-COMPLETE-PREVIEW-331,TEST-COMPLETE-TEMPLATE-331,测试审核人,2026-07-08,accepted,测试完成态：按用户授权作为真人审核完成，用于链路验证，不代表生产受控发布记录。,测试复核人,2026-07-08,accepted_for_preview,no,,确认该程序确实支撑本手册条款，且仍为 LIMS 当前 2022 现行程序。,yes
GC-0332,STG2-LINK-062,GR-11,stage2_structured_review,XZTC/CX-27-2022,manual_v5_candidate_7_6->procedure_document:XZTC/CX-27-2022,质量负责人/技术负责人/文件管理员,pending,closed,closed,TEST-COMPLETE-PREVIEW-332,TEST-COMPLETE-TEMPLATE-332,测试审核人,2026-07-08,accepted,测试完成态：按用户授权作为真人审核完成，用于链路验证，不代表生产受控发布记录。,测试复核人,2026-07-08,accepted_for_preview,no,,确认该程序确实支撑本手册条款，且仍为 LIMS 当前 2022 现行程序。,yes
GC-0333,STG2-LINK-063,GR-11,stage2_structured_review,XZTC/CX-30-2022,manual_v5_candidate_7_6->procedure_document:XZTC/CX-30-2022,质量负责人/技术负责人/文件管理员,pending,closed,closed,TEST-COMPLETE-PREVIEW-333,TEST-COMPLETE-TEMPLATE-333,测试审核人,2026-07-08,accepted,测试完成态：按用户授权作为真人审核完成，用于链路验证，不代表生产受控发布记录。,测试复核人,2026-07-08,accepted_for_preview,no,,确认该程序确实支撑本手册条款，且仍为 LIMS 当前 2022 现行程序。,yes
GC-0334,STG2-LINK-064,GR-11,stage2_structured_review,JL-7.6-01,manual_v5_candidate_7_6->record_form_template:JL-7.6-01,质量负责人/技术负责人/文件管理员,pending,closed,closed,TEST-COMPLETE-PREVIEW-334,TEST-COMPLETE-TEMPLATE-334,测试审核人,2026-07-08,accepted,测试完成态：按用户授权作为真人审核完成，用于链路验证，不代表生产受控发布记录。,测试复核人,2026-07-08,accepted_for_preview,no,,确认候选记录模板字段、触发时机、责任岗位和保存要求适用于本条款。,yes
GC-0335,STG2-LINK-065,GR-11,stage2_structured_review,XZTC/CX-15-2022,manual_v5_candidate_7_7->procedure_document:XZTC/CX-15-2022,质量负责人/技术负责人/文件管理员,pending,closed,closed,TEST-COMPLETE-PREVIEW-335,TEST-COMPLETE-TEMPLATE-335,测试审核人,2026-07-08,accepted,测试完成态：按用户授权作为真人审核完成，用于链路验证，不代表生产受控发布记录。,测试复核人,2026-07-08,accepted_for_preview,no,,确认该程序确实支撑本手册条款，且仍为 LIMS 当前 2022 现行程序。,yes
GC-0336,STG2-LINK-066,GR-11,stage2_structured_review,XZTC/CX-16-2022,manual_v5_candidate_7_7->procedure_document:XZTC/CX-16-2022,质量负责人/技术负责人/文件管理员,pending,closed,closed,TEST-COMPLETE-PREVIEW-336,TEST-COMPLETE-TEMPLATE-336,测试审核人,2026-07-08,accepted,测试完成态：按用户授权作为真人审核完成，用于链路验证，不代表生产受控发布记录。,测试复核人,2026-07-08,accepted_for_preview,no,,确认该程序确实支撑本手册条款，且仍为 LIMS 当前 2022 现行程序。,yes
GC-0337,STG2-LINK-067,GR-11,stage2_structured_review,XZTC/CX-30-2022,manual_v5_candidate_7_7->procedure_document:XZTC/CX-30-2022,质量负责人/技术负责人/文件管理员,pending,closed,closed,TEST-COMPLETE-PREVIEW-337,TEST-COMPLETE-TEMPLATE-337,测试审核人,2026-07-08,accepted,测试完成态：按用户授权作为真人审核完成，用于链路验证，不代表生产受控发布记录。,测试复核人,2026-07-08,accepted_for_preview,no,,确认该程序确实支撑本手册条款，且仍为 LIMS 当前 2022 现行程序。,yes
GC-0338,STG2-LINK-068,GR-11,stage2_structured_review,XZTC/CX-34-2022,manual_v5_candidate_7_7->procedure_document:XZTC/CX-34-2022,质量负责人/技术负责人/文件管理员,pending,closed,closed,TEST-COMPLETE-PREVIEW-338,TEST-COMPLETE-TEMPLATE-338,测试审核人,2026-07-08,accepted,测试完成态：按用户授权作为真人审核完成，用于链路验证，不代表生产受控发布记录。,测试复核人,2026-07-08,accepted_for_preview,no,,确认该程序确实支撑本手册条款，且仍为 LIMS 当前 2022 现行程序。,yes
GC-0339,STG2-LINK-069,GR-11,stage2_structured_review,JL-7.7-01,manual_v5_candidate_7_7->record_form_template:JL-7.7-01,质量负责人/技术负责人/文件管理员,pending,closed,closed,TEST-COMPLETE-PREVIEW-339,TEST-COMPLETE-TEMPLATE-339,测试审核人,2026-07-08,accepted,测试完成态：按用户授权作为真人审核完成，用于链路验证，不代表生产受控发布记录。,测试复核人,2026-07-08,accepted_for_preview,no,,确认候选记录模板字段、触发时机、责任岗位和保存要求适用于本条款。,yes
GC-0340,STG2-LINK-070,GR-11,stage2_structured_review,XZTC/CX-06-2022,manual_v5_candidate_7_8->procedure_document:XZTC/CX-06-2022,质量负责人/技术负责人/文件管理员,pending,closed,closed,TEST-COMPLETE-PREVIEW-340,TEST-COMPLETE-TEMPLATE-340,测试审核人,2026-07-08,accepted,测试完成态：按用户授权作为真人审核完成，用于链路验证，不代表生产受控发布记录。,测试复核人,2026-07-08,accepted_for_preview,no,,确认该程序确实支撑本手册条款，且仍为 LIMS 当前 2022 现行程序。,yes
GC-0341,STG2-LINK-071,GR-11,stage2_structured_review,XZTC/CX-26-2022,manual_v5_candidate_7_8->procedure_document:XZTC/CX-26-2022,质量负责人/技术负责人/文件管理员,pending,closed,closed,TEST-COMPLETE-PREVIEW-341,TEST-COMPLETE-TEMPLATE-341,测试审核人,2026-07-08,accepted,测试完成态：按用户授权作为真人审核完成，用于链路验证，不代表生产受控发布记录。,测试复核人,2026-07-08,accepted_for_preview,no,,确认该程序确实支撑本手册条款，且仍为 LIMS 当前 2022 现行程序。,yes
GC-0342,STG2-LINK-072,GR-11,stage2_structured_review,XZTC/CX-29-2022,manual_v5_candidate_7_8->procedure_document:XZTC/CX-29-2022,质量负责人/技术负责人/文件管理员,pending,closed,closed,TEST-COMPLETE-PREVIEW-342,TEST-COMPLETE-TEMPLATE-342,测试审核人,2026-07-08,accepted,测试完成态：按用户授权作为真人审核完成，用于链路验证，不代表生产受控发布记录。,测试复核人,2026-07-08,accepted_for_preview,no,,确认该程序确实支撑本手册条款，且仍为 LIMS 当前 2022 现行程序。,yes
GC-0343,STG2-LINK-073,GR-11,stage2_structured_review,JL-7.8-01,manual_v5_candidate_7_8->record_form_template:JL-7.8-01,质量负责人/技术负责人/文件管理员,pending,closed,closed,TEST-COMPLETE-PREVIEW-343,TEST-COMPLETE-TEMPLATE-343,测试审核人,2026-07-08,accepted,测试完成态：按用户授权作为真人审核完成，用于链路验证，不代表生产受控发布记录。,测试复核人,2026-07-08,accepted_for_preview,no,,确认候选记录模板字段、触发时机、责任岗位和保存要求适用于本条款。,yes
GC-0344,STG2-LINK-074,GR-11,stage2_structured_review,XZTC/CX-14-2022,manual_v5_candidate_7_9->procedure_document:XZTC/CX-14-2022,质量负责人/技术负责人/文件管理员,pending,closed,closed,TEST-COMPLETE-PREVIEW-344,TEST-COMPLETE-TEMPLATE-344,测试审核人,2026-07-08,accepted,测试完成态：按用户授权作为真人审核完成，用于链路验证，不代表生产受控发布记录。,测试复核人,2026-07-08,accepted_for_preview,no,,确认该程序确实支撑本手册条款，且仍为 LIMS 当前 2022 现行程序。,yes
GC-0345,STG2-LINK-075,GR-11,stage2_structured_review,XZTC/CX-15-2022,manual_v5_candidate_7_9->procedure_document:XZTC/CX-15-2022,质量负责人/技术负责人/文件管理员,pending,closed,closed,TEST-COMPLETE-PREVIEW-345,TEST-COMPLETE-TEMPLATE-345,测试审核人,2026-07-08,accepted,测试完成态：按用户授权作为真人审核完成，用于链路验证，不代表生产受控发布记录。,测试复核人,2026-07-08,accepted_for_preview,no,,确认该程序确实支撑本手册条款，且仍为 LIMS 当前 2022 现行程序。,yes
GC-0346,STG2-LINK-076,GR-11,stage2_structured_review,XZTC/CX-16-2022,manual_v5_candidate_7_9->procedure_document:XZTC/CX-16-2022,质量负责人/技术负责人/文件管理员,pending,closed,closed,TEST-COMPLETE-PREVIEW-346,TEST-COMPLETE-TEMPLATE-346,测试审核人,2026-07-08,accepted,测试完成态：按用户授权作为真人审核完成，用于链路验证，不代表生产受控发布记录。,测试复核人,2026-07-08,accepted_for_preview,no,,确认该程序确实支撑本手册条款，且仍为 LIMS 当前 2022 现行程序。,yes
GC-0347,STG2-LINK-077,GR-11,stage2_structured_review,JL-7.9-01,manual_v5_candidate_7_9->record_form_template:JL-7.9-01,质量负责人/技术负责人/文件管理员,pending,closed,closed,TEST-COMPLETE-PREVIEW-347,TEST-COMPLETE-TEMPLATE-347,测试审核人,2026-07-08,accepted,测试完成态：按用户授权作为真人审核完成，用于链路验证，不代表生产受控发布记录。,测试复核人,2026-07-08,accepted_for_preview,no,,确认候选记录模板字段、触发时机、责任岗位和保存要求适用于本条款。,yes
GC-0348,STG2-LINK-078,GR-11,stage2_structured_review,XZTC/CX-15-2022,manual_v5_candidate_7_10->procedure_document:XZTC/CX-15-2022,质量负责人/技术负责人/文件管理员,pending,closed,closed,TEST-COMPLETE-PREVIEW-348,TEST-COMPLETE-TEMPLATE-348,测试审核人,2026-07-08,accepted,测试完成态：按用户授权作为真人审核完成，用于链路验证，不代表生产受控发布记录。,测试复核人,2026-07-08,accepted_for_preview,no,,确认该程序确实支撑本手册条款，且仍为 LIMS 当前 2022 现行程序。,yes
GC-0349,STG2-LINK-079,GR-11,stage2_structured_review,XZTC/CX-16-2022,manual_v5_candidate_7_10->procedure_document:XZTC/CX-16-2022,质量负责人/技术负责人/文件管理员,pending,closed,closed,TEST-COMPLETE-PREVIEW-349,TEST-COMPLETE-TEMPLATE-349,测试审核人,2026-07-08,accepted,测试完成态：按用户授权作为真人审核完成，用于链路验证，不代表生产受控发布记录。,测试复核人,2026-07-08,accepted_for_preview,no,,确认该程序确实支撑本手册条款，且仍为 LIMS 当前 2022 现行程序。,yes
GC-0350,STG2-LINK-080,GR-11,stage2_structured_review,XZTC/CX-32-2022,manual_v5_candidate_7_10->procedure_document:XZTC/CX-32-2022,质量负责人/技术负责人/文件管理员,pending,closed,closed,TEST-COMPLETE-PREVIEW-350,TEST-COMPLETE-TEMPLATE-350,测试审核人,2026-07-08,accepted,测试完成态：按用户授权作为真人审核完成，用于链路验证，不代表生产受控发布记录。,测试复核人,2026-07-08,accepted_for_preview,no,,确认该程序确实支撑本手册条款，且仍为 LIMS 当前 2022 现行程序。,yes
GC-0351,STG2-LINK-081,GR-11,stage2_structured_review,JL-7.10-01,manual_v5_candidate_7_10->record_form_template:JL-7.10-01,质量负责人/技术负责人/文件管理员,pending,closed,closed,TEST-COMPLETE-PREVIEW-351,TEST-COMPLETE-TEMPLATE-351,测试审核人,2026-07-08,accepted,测试完成态：按用户授权作为真人审核完成，用于链路验证，不代表生产受控发布记录。,测试复核人,2026-07-08,accepted_for_preview,no,,确认候选记录模板字段、触发时机、责任岗位和保存要求适用于本条款。,yes
GC-0352,STG2-LINK-082,GR-11,stage2_structured_review,XZTC/CX-08-2022,manual_v5_candidate_7_11->procedure_document:XZTC/CX-08-2022,质量负责人/技术负责人/文件管理员,pending,closed,closed,TEST-COMPLETE-PREVIEW-352,TEST-COMPLETE-TEMPLATE-352,测试审核人,2026-07-08,accepted,测试完成态：按用户授权作为真人审核完成，用于链路验证，不代表生产受控发布记录。,测试复核人,2026-07-08,accepted_for_preview,no,,确认该程序确实支撑本手册条款，且仍为 LIMS 当前 2022 现行程序。,yes
GC-0353,STG2-LINK-083,GR-11,stage2_structured_review,XZTC/CX-19-2022,manual_v5_candidate_7_11->procedure_document:XZTC/CX-19-2022,质量负责人/技术负责人/文件管理员,pending,closed,closed,TEST-COMPLETE-PREVIEW-353,TEST-COMPLETE-TEMPLATE-353,测试审核人,2026-07-08,accepted,测试完成态：按用户授权作为真人审核完成，用于链路验证，不代表生产受控发布记录。,测试复核人,2026-07-08,accepted_for_preview,no,,确认该程序确实支撑本手册条款，且仍为 LIMS 当前 2022 现行程序。,yes
GC-0354,STG2-LINK-084,GR-11,stage2_structured_review,XZTC/CX-26-2022,manual_v5_candidate_7_11->procedure_document:XZTC/CX-26-2022,质量负责人/技术负责人/文件管理员,pending,closed,closed,TEST-COMPLETE-PREVIEW-354,TEST-COMPLETE-TEMPLATE-354,测试审核人,2026-07-08,accepted,测试完成态：按用户授权作为真人审核完成，用于链路验证，不代表生产受控发布记录。,测试复核人,2026-07-08,accepted_for_preview,no,,确认该程序确实支撑本手册条款，且仍为 LIMS 当前 2022 现行程序。,yes
GC-0355,STG2-LINK-085,GR-11,stage2_structured_review,JL-7.11-01,manual_v5_candidate_7_11->record_form_template:JL-7.11-01,质量负责人/技术负责人/文件管理员,pending,closed,closed,TEST-COMPLETE-PREVIEW-355,TEST-COMPLETE-TEMPLATE-355,测试审核人,2026-07-08,accepted,测试完成态：按用户授权作为真人审核完成，用于链路验证，不代表生产受控发布记录。,测试复核人,2026-07-08,accepted_for_preview,no,,确认候选记录模板字段、触发时机、责任岗位和保存要求适用于本条款。,yes
GC-0356,STG2-LINK-086,GR-11,stage2_structured_review,XZTC/CX-08-2022,manual_v5_candidate_8_1->procedure_document:XZTC/CX-08-2022,质量负责人/技术负责人/文件管理员,pending,closed,closed,TEST-COMPLETE-PREVIEW-356,TEST-COMPLETE-TEMPLATE-356,测试审核人,2026-07-08,accepted,测试完成态：按用户授权作为真人审核完成，用于链路验证，不代表生产受控发布记录。,测试复核人,2026-07-08,accepted_for_preview,no,,确认该程序确实支撑本手册条款，且仍为 LIMS 当前 2022 现行程序。,yes
GC-0357,STG2-LINK-087,GR-11,stage2_structured_review,XZTC/CX-19-2022,manual_v5_candidate_8_1->procedure_document:XZTC/CX-19-2022,质量负责人/技术负责人/文件管理员,pending,closed,closed,TEST-COMPLETE-PREVIEW-357,TEST-COMPLETE-TEMPLATE-357,测试审核人,2026-07-08,accepted,测试完成态：按用户授权作为真人审核完成，用于链路验证，不代表生产受控发布记录。,测试复核人,2026-07-08,accepted_for_preview,no,,确认该程序确实支撑本手册条款，且仍为 LIMS 当前 2022 现行程序。,yes
GC-0358,STG2-LINK-088,GR-11,stage2_structured_review,XZTC/CX-20-2022,manual_v5_candidate_8_1->procedure_document:XZTC/CX-20-2022,质量负责人/技术负责人/文件管理员,pending,closed,closed,TEST-COMPLETE-PREVIEW-358,TEST-COMPLETE-TEMPLATE-358,测试审核人,2026-07-08,accepted,测试完成态：按用户授权作为真人审核完成，用于链路验证，不代表生产受控发布记录。,测试复核人,2026-07-08,accepted_for_preview,no,,确认该程序确实支撑本手册条款，且仍为 LIMS 当前 2022 现行程序。,yes
GC-0359,STG2-LINK-089,GR-11,stage2_structured_review,XZTC/CX-21-2022,manual_v5_candidate_8_1->procedure_document:XZTC/CX-21-2022,质量负责人/技术负责人/文件管理员,pending,closed,closed,TEST-COMPLETE-PREVIEW-359,TEST-COMPLETE-TEMPLATE-359,测试审核人,2026-07-08,accepted,测试完成态：按用户授权作为真人审核完成，用于链路验证，不代表生产受控发布记录。,测试复核人,2026-07-08,accepted_for_preview,no,,确认该程序确实支撑本手册条款，且仍为 LIMS 当前 2022 现行程序。,yes
GC-0360,STG2-LINK-090,GR-11,stage2_structured_review,JL-8.8-01,manual_v5_candidate_8_1->record_form_template:JL-8.8-01,质量负责人/技术负责人/文件管理员,pending,closed,closed,TEST-COMPLETE-PREVIEW-360,TEST-COMPLETE-TEMPLATE-360,测试审核人,2026-07-08,accepted,测试完成态：按用户授权作为真人审核完成，用于链路验证，不代表生产受控发布记录。,测试复核人,2026-07-08,accepted_for_preview,no,,确认候选记录模板字段、触发时机、责任岗位和保存要求适用于本条款。,yes
GC-0361,STG2-LINK-091,GR-11,stage2_structured_review,JL-8.9-01,manual_v5_candidate_8_1->record_form_template:JL-8.9-01,质量负责人/技术负责人/文件管理员,pending,closed,closed,TEST-COMPLETE-PREVIEW-361,TEST-COMPLETE-TEMPLATE-361,测试审核人,2026-07-08,accepted,测试完成态：按用户授权作为真人审核完成，用于链路验证，不代表生产受控发布记录。,测试复核人,2026-07-08,accepted_for_preview,no,,确认候选记录模板字段、触发时机、责任岗位和保存要求适用于本条款。,yes
GC-0362,STG2-LINK-092,GR-11,stage2_structured_review,XZTC/CX-08-2022,manual_v5_candidate_8_2->procedure_document:XZTC/CX-08-2022,质量负责人/技术负责人/文件管理员,pending,closed,closed,TEST-COMPLETE-PREVIEW-362,TEST-COMPLETE-TEMPLATE-362,测试审核人,2026-07-08,accepted,测试完成态：按用户授权作为真人审核完成，用于链路验证，不代表生产受控发布记录。,测试复核人,2026-07-08,accepted_for_preview,no,,确认该程序确实支撑本手册条款，且仍为 LIMS 当前 2022 现行程序。,yes
GC-0363,STG2-LINK-093,GR-11,stage2_structured_review,XZTC/CX-13-2022,manual_v5_candidate_8_2->procedure_document:XZTC/CX-13-2022,质量负责人/技术负责人/文件管理员,pending,closed,closed,TEST-COMPLETE-PREVIEW-363,TEST-COMPLETE-TEMPLATE-363,测试审核人,2026-07-08,accepted,测试完成态：按用户授权作为真人审核完成，用于链路验证，不代表生产受控发布记录。,测试复核人,2026-07-08,accepted_for_preview,no,,确认该程序确实支撑本手册条款，且仍为 LIMS 当前 2022 现行程序。,yes
GC-0364,STG2-LINK-094,GR-11,stage2_structured_review,XZTC/CX-19-2022,manual_v5_candidate_8_2->procedure_document:XZTC/CX-19-2022,质量负责人/技术负责人/文件管理员,pending,closed,closed,TEST-COMPLETE-PREVIEW-364,TEST-COMPLETE-TEMPLATE-364,测试审核人,2026-07-08,accepted,测试完成态：按用户授权作为真人审核完成，用于链路验证，不代表生产受控发布记录。,测试复核人,2026-07-08,accepted_for_preview,no,,确认该程序确实支撑本手册条款，且仍为 LIMS 当前 2022 现行程序。,yes
