task_id,gate_id,task_group,object_code,object_name,owner_role,source_current_status,closure_preview_result,refreshed_task_status,accepted_for_refresh,blocking_before_refresh,blocking_after_refresh,closure_evidence_reference,evidence_template_reference,source_path,not_imported,not_real_record
STG2-BLOCK-028,GR-11,stage2_structured_review,manual_v5_candidate_8_8,manual_v5_candidate_8_8,质量负责人/技术负责人/文件管理员,pending,accepted_for_preview,closed,yes,no,no,TEST-COMPLETE-REFRESH-269,TEST-COMPLETE-TEMPLATE-269,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,yes,yes
STG2-BLOCK-029,GR-11,stage2_structured_review,manual_v5_candidate_8_9,manual_v5_candidate_8_9,质量负责人/技术负责人/文件管理员,pending,accepted_for_preview,closed,yes,no,no,TEST-COMPLETE-REFRESH-270,TEST-COMPLETE-TEMPLATE-270,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,yes,yes
STG2-LINK-001,GR-11,stage2_structured_review,XZTC/CX-07-02-2022,manual_v5_candidate_4_1->procedure_document:XZTC/CX-07-02-2022,质量负责人/技术负责人/文件管理员,pending,accepted_for_preview,closed,yes,no,no,TEST-COMPLETE-REFRESH-271,TEST-COMPLETE-TEMPLATE-271,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,yes,yes
STG2-LINK-002,GR-11,stage2_structured_review,XZTC/CX-07-2022,manual_v5_candidate_4_1->procedure_document:XZTC/CX-07-2022,质量负责人/技术负责人/文件管理员,pending,accepted_for_preview,closed,yes,no,no,TEST-COMPLETE-REFRESH-272,TEST-COMPLETE-TEMPLATE-272,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,yes,yes
STG2-LINK-003,GR-11,stage2_structured_review,XZTC/CX-32-2022,manual_v5_candidate_4_1->procedure_document:XZTC/CX-32-2022,质量负责人/技术负责人/文件管理员,pending,accepted_for_preview,closed,yes,no,no,TEST-COMPLETE-REFRESH-273,TEST-COMPLETE-TEMPLATE-273,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,yes,yes
STG2-LINK-004,GR-11,stage2_structured_review,JL-4.1-01,manual_v5_candidate_4_1->record_form_template:JL-4.1-01,质量负责人/技术负责人/文件管理员,pending,accepted_for_preview,closed,yes,no,no,TEST-COMPLETE-REFRESH-274,TEST-COMPLETE-TEMPLATE-274,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,yes,yes
STG2-LINK-005,GR-11,stage2_structured_review,XZTC/CX-06-2022,manual_v5_candidate_4_2->procedure_document:XZTC/CX-06-2022,质量负责人/技术负责人/文件管理员,pending,accepted_for_preview,closed,yes,no,no,TEST-COMPLETE-REFRESH-275,TEST-COMPLETE-TEMPLATE-275,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,yes,yes
STG2-LINK-006,GR-11,stage2_structured_review,XZTC/CX-08-2022,manual_v5_candidate_4_2->procedure_document:XZTC/CX-08-2022,质量负责人/技术负责人/文件管理员,pending,accepted_for_preview,closed,yes,no,no,TEST-COMPLETE-REFRESH-276,TEST-COMPLETE-TEMPLATE-276,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,yes,yes
STG2-LINK-007,GR-11,stage2_structured_review,XZTC/CX-19-2022,manual_v5_candidate_4_2->procedure_document:XZTC/CX-19-2022,质量负责人/技术负责人/文件管理员,pending,accepted_for_preview,closed,yes,no,no,TEST-COMPLETE-REFRESH-277,TEST-COMPLETE-TEMPLATE-277,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,yes,yes
STG2-LINK-008,GR-11,stage2_structured_review,XZTC/CX-26-2022,manual_v5_candidate_4_2->procedure_document:XZTC/CX-26-2022,质量负责人/技术负责人/文件管理员,pending,accepted_for_preview,closed,yes,no,no,TEST-COMPLETE-REFRESH-278,TEST-COMPLETE-TEMPLATE-278,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,yes,yes
STG2-LINK-009,GR-11,stage2_structured_review,JL-4.2-01,manual_v5_candidate_4_2->record_form_template:JL-4.2-01,质量负责人/技术负责人/文件管理员,pending,accepted_for_preview,closed,yes,no,no,TEST-COMPLETE-REFRESH-279,TEST-COMPLETE-TEMPLATE-279,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,yes,yes
STG2-LINK-010,GR-11,stage2_structured_review,XZTC/CX-01-02-2022,manual_v5_candidate_5->procedure_document:XZTC/CX-01-02-2022,质量负责人/技术负责人/文件管理员,pending,accepted_for_preview,closed,yes,no,no,TEST-COMPLETE-REFRESH-280,TEST-COMPLETE-TEMPLATE-280,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,yes,yes
STG2-LINK-011,GR-11,stage2_structured_review,XZTC/CX-13-2022,manual_v5_candidate_5->procedure_document:XZTC/CX-13-2022,质量负责人/技术负责人/文件管理员,pending,accepted_for_preview,closed,yes,no,no,TEST-COMPLETE-REFRESH-281,TEST-COMPLETE-TEMPLATE-281,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,yes,yes
STG2-LINK-012,GR-11,stage2_structured_review,XZTC/CX-32-2022,manual_v5_candidate_5->procedure_document:XZTC/CX-32-2022,质量负责人/技术负责人/文件管理员,pending,accepted_for_preview,closed,yes,no,no,TEST-COMPLETE-REFRESH-282,TEST-COMPLETE-TEMPLATE-282,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,yes,yes
STG2-LINK-013,GR-11,stage2_structured_review,JL-5-01,manual_v5_candidate_5->record_form_template:JL-5-01,质量负责人/技术负责人/文件管理员,pending,accepted_for_preview,closed,yes,no,no,TEST-COMPLETE-REFRESH-283,TEST-COMPLETE-TEMPLATE-283,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,yes,yes
STG2-LINK-014,GR-11,stage2_structured_review,XZTC/CX-01-02-2022,manual_v5_candidate_6_1->procedure_document:XZTC/CX-01-02-2022,质量负责人/技术负责人/文件管理员,pending,accepted_for_preview,closed,yes,no,no,TEST-COMPLETE-REFRESH-284,TEST-COMPLETE-TEMPLATE-284,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,yes,yes
STG2-LINK-015,GR-11,stage2_structured_review,XZTC/CX-02-2022,manual_v5_candidate_6_1->procedure_document:XZTC/CX-02-2022,质量负责人/技术负责人/文件管理员,pending,accepted_for_preview,closed,yes,no,no,TEST-COMPLETE-REFRESH-285,TEST-COMPLETE-TEMPLATE-285,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,yes,yes
STG2-LINK-016,GR-11,stage2_structured_review,XZTC/CX-03-2022,manual_v5_candidate_6_1->procedure_document:XZTC/CX-03-2022,质量负责人/技术负责人/文件管理员,pending,accepted_for_preview,closed,yes,no,no,TEST-COMPLETE-REFRESH-286,TEST-COMPLETE-TEMPLATE-286,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,yes,yes
STG2-LINK-017,GR-11,stage2_structured_review,XZTC/CX-11-2022,manual_v5_candidate_6_1->procedure_document:XZTC/CX-11-2022,质量负责人/技术负责人/文件管理员,pending,accepted_for_preview,closed,yes,no,no,TEST-COMPLETE-REFRESH-287,TEST-COMPLETE-TEMPLATE-287,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,yes,yes
STG2-LINK-018,GR-11,stage2_structured_review,JL-5-01,manual_v5_candidate_6_1->record_form_template:JL-5-01,质量负责人/技术负责人/文件管理员,pending,accepted_for_preview,closed,yes,no,no,TEST-COMPLETE-REFRESH-288,TEST-COMPLETE-TEMPLATE-288,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,yes,yes
STG2-LINK-019,GR-11,stage2_structured_review,XZTC/CX-01-02-2022,manual_v5_candidate_6_2->procedure_document:XZTC/CX-01-02-2022,质量负责人/技术负责人/文件管理员,pending,accepted_for_preview,closed,yes,no,no,TEST-COMPLETE-REFRESH-289,TEST-COMPLETE-TEMPLATE-289,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,yes,yes
STG2-LINK-020,GR-11,stage2_structured_review,XZTC/CX-01-2022,manual_v5_candidate_6_2->procedure_document:XZTC/CX-01-2022,质量负责人/技术负责人/文件管理员,pending,accepted_for_preview,closed,yes,no,no,TEST-COMPLETE-REFRESH-290,TEST-COMPLETE-TEMPLATE-290,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,yes,yes
STG2-LINK-021,GR-11,stage2_structured_review,XZTC/CX-31-2022,manual_v5_candidate_6_2->procedure_document:XZTC/CX-31-2022,质量负责人/技术负责人/文件管理员,pending,accepted_for_preview,closed,yes,no,no,TEST-COMPLETE-REFRESH-291,TEST-COMPLETE-TEMPLATE-291,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,yes,yes
STG2-LINK-022,GR-11,stage2_structured_review,JL-6.2-01,manual_v5_candidate_6_2->record_form_template:JL-6.2-01,质量负责人/技术负责人/文件管理员,pending,accepted_for_preview,closed,yes,no,no,TEST-COMPLETE-REFRESH-292,TEST-COMPLETE-TEMPLATE-292,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,yes,yes
STG2-LINK-023,GR-11,stage2_structured_review,XZTC/CX-02-2022,manual_v5_candidate_6_3->procedure_document:XZTC/CX-02-2022,质量负责人/技术负责人/文件管理员,pending,accepted_for_preview,closed,yes,no,no,TEST-COMPLETE-REFRESH-293,TEST-COMPLETE-TEMPLATE-293,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,yes,yes
STG2-LINK-024,GR-11,stage2_structured_review,XZTC/CX-31-2022,manual_v5_candidate_6_3->procedure_document:XZTC/CX-31-2022,质量负责人/技术负责人/文件管理员,pending,accepted_for_preview,closed,yes,no,no,TEST-COMPLETE-REFRESH-294,TEST-COMPLETE-TEMPLATE-294,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,yes,yes
STG2-LINK-025,GR-11,stage2_structured_review,XZTC/CX-33-2022,manual_v5_candidate_6_3->procedure_document:XZTC/CX-33-2022,质量负责人/技术负责人/文件管理员,pending,accepted_for_preview,closed,yes,no,no,TEST-COMPLETE-REFRESH-295,TEST-COMPLETE-TEMPLATE-295,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,yes,yes
STG2-LINK-026,GR-11,stage2_structured_review,JL-6.3-01,manual_v5_candidate_6_3->record_form_template:JL-6.3-01,质量负责人/技术负责人/文件管理员,pending,accepted_for_preview,closed,yes,no,no,TEST-COMPLETE-REFRESH-296,TEST-COMPLETE-TEMPLATE-296,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,yes,yes
STG2-LINK-027,GR-11,stage2_structured_review,XZTC/CX-03-02-2022,manual_v5_candidate_6_4->procedure_document:XZTC/CX-03-02-2022,质量负责人/技术负责人/文件管理员,pending,accepted_for_preview,closed,yes,no,no,TEST-COMPLETE-REFRESH-297,TEST-COMPLETE-TEMPLATE-297,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,yes,yes
STG2-LINK-028,GR-11,stage2_structured_review,XZTC/CX-03-2022,manual_v5_candidate_6_4->procedure_document:XZTC/CX-03-2022,质量负责人/技术负责人/文件管理员,pending,accepted_for_preview,closed,yes,no,no,TEST-COMPLETE-REFRESH-298,TEST-COMPLETE-TEMPLATE-298,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,yes,yes
STG2-LINK-029,GR-11,stage2_structured_review,XZTC/CX-04-2022,manual_v5_candidate_6_4->procedure_document:XZTC/CX-04-2022,质量负责人/技术负责人/文件管理员,pending,accepted_for_preview,closed,yes,no,no,TEST-COMPLETE-REFRESH-299,TEST-COMPLETE-TEMPLATE-299,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,yes,yes
STG2-LINK-030,GR-11,stage2_structured_review,XZTC/CX-05-02-2022,manual_v5_candidate_6_4->attachment_form_document:XZTC/CX-05-02-2022,质量负责人/技术负责人/文件管理员,pending,accepted_for_preview,closed,yes,no,no,TEST-COMPLETE-REFRESH-300,TEST-COMPLETE-TEMPLATE-300,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,yes,yes
STG2-LINK-031,GR-11,stage2_structured_review,JL-6.4-01,manual_v5_candidate_6_4->record_form_template:JL-6.4-01,质量负责人/技术负责人/文件管理员,pending,accepted_for_preview,closed,yes,no,no,TEST-COMPLETE-REFRESH-301,TEST-COMPLETE-TEMPLATE-301,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,yes,yes
STG2-LINK-032,GR-11,stage2_structured_review,XZTC/CX-03-02-2022,manual_v5_candidate_6_5->procedure_document:XZTC/CX-03-02-2022,质量负责人/技术负责人/文件管理员,pending,accepted_for_preview,closed,yes,no,no,TEST-COMPLETE-REFRESH-302,TEST-COMPLETE-TEMPLATE-302,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,yes,yes
STG2-LINK-033,GR-11,stage2_structured_review,XZTC/CX-05-2022,manual_v5_candidate_6_5->procedure_document:XZTC/CX-05-2022,质量负责人/技术负责人/文件管理员,pending,accepted_for_preview,closed,yes,no,no,TEST-COMPLETE-REFRESH-303,TEST-COMPLETE-TEMPLATE-303,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,yes,yes
STG2-LINK-034,GR-11,stage2_structured_review,XZTC/CX-05-02-2022,manual_v5_candidate_6_5->attachment_form_document:XZTC/CX-05-02-2022,质量负责人/技术负责人/文件管理员,pending,accepted_for_preview,closed,yes,no,no,TEST-COMPLETE-REFRESH-304,TEST-COMPLETE-TEMPLATE-304,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,yes,yes
STG2-LINK-035,GR-11,stage2_structured_review,JL-6.5-01,manual_v5_candidate_6_5->record_form_template:JL-6.5-01,质量负责人/技术负责人/文件管理员,pending,accepted_for_preview,closed,yes,no,no,TEST-COMPLETE-REFRESH-305,TEST-COMPLETE-TEMPLATE-305,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,yes,yes
STG2-LINK-036,GR-11,stage2_structured_review,XZTC/CX-11-2022,manual_v5_candidate_6_6->procedure_document:XZTC/CX-11-2022,质量负责人/技术负责人/文件管理员,pending,accepted_for_preview,closed,yes,no,no,TEST-COMPLETE-REFRESH-306,TEST-COMPLETE-TEMPLATE-306,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,yes,yes
STG2-LINK-037,GR-11,stage2_structured_review,XZTC/CX-19-2022,manual_v5_candidate_6_6->procedure_document:XZTC/CX-19-2022,质量负责人/技术负责人/文件管理员,pending,accepted_for_preview,closed,yes,no,no,TEST-COMPLETE-REFRESH-307,TEST-COMPLETE-TEMPLATE-307,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,yes,yes
STG2-LINK-038,GR-11,stage2_structured_review,XZTC/CX-32-2022,manual_v5_candidate_6_6->procedure_document:XZTC/CX-32-2022,质量负责人/技术负责人/文件管理员,pending,accepted_for_preview,closed,yes,no,no,TEST-COMPLETE-REFRESH-308,TEST-COMPLETE-TEMPLATE-308,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,yes,yes
STG2-LINK-039,GR-11,stage2_structured_review,JL-6.6-01,manual_v5_candidate_6_6->record_form_template:JL-6.6-01,质量负责人/技术负责人/文件管理员,pending,accepted_for_preview,closed,yes,no,no,TEST-COMPLETE-REFRESH-309,TEST-COMPLETE-TEMPLATE-309,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,yes,yes
STG2-LINK-040,GR-11,stage2_structured_review,XZTC/CX-08-2022,manual_v5_candidate_7_1->procedure_document:XZTC/CX-08-2022,质量负责人/技术负责人/文件管理员,pending,accepted_for_preview,closed,yes,no,no,TEST-COMPLETE-REFRESH-310,TEST-COMPLETE-TEMPLATE-310,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,yes,yes
STG2-LINK-041,GR-11,stage2_structured_review,XZTC/CX-09-2022,manual_v5_candidate_7_1->procedure_document:XZTC/CX-09-2022,质量负责人/技术负责人/文件管理员,pending,accepted_for_preview,closed,yes,no,no,TEST-COMPLETE-REFRESH-311,TEST-COMPLETE-TEMPLATE-311,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,yes,yes
STG2-LINK-042,GR-11,stage2_structured_review,XZTC/CX-12-2022,manual_v5_candidate_7_1->procedure_document:XZTC/CX-12-2022,质量负责人/技术负责人/文件管理员,pending,accepted_for_preview,closed,yes,no,no,TEST-COMPLETE-REFRESH-312,TEST-COMPLETE-TEMPLATE-312,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,yes,yes
STG2-LINK-043,GR-11,stage2_structured_review,JL-7.1-01,manual_v5_candidate_7_1->record_form_template:JL-7.1-01,质量负责人/技术负责人/文件管理员,pending,accepted_for_preview,closed,yes,no,no,TEST-COMPLETE-REFRESH-313,TEST-COMPLETE-TEMPLATE-313,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,yes,yes
STG2-LINK-044,GR-11,stage2_structured_review,XZTC/CX-22-2022,manual_v5_candidate_7_2->procedure_document:XZTC/CX-22-2022,质量负责人/技术负责人/文件管理员,pending,accepted_for_preview,closed,yes,no,no,TEST-COMPLETE-REFRESH-314,TEST-COMPLETE-TEMPLATE-314,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,yes,yes
STG2-LINK-045,GR-11,stage2_structured_review,XZTC/CX-23-2022,manual_v5_candidate_7_2->procedure_document:XZTC/CX-23-2022,质量负责人/技术负责人/文件管理员,pending,accepted_for_preview,closed,yes,no,no,TEST-COMPLETE-REFRESH-315,TEST-COMPLETE-TEMPLATE-315,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,yes,yes
STG2-LINK-046,GR-11,stage2_structured_review,XZTC/CX-24-2022,manual_v5_candidate_7_2->procedure_document:XZTC/CX-24-2022,质量负责人/技术负责人/文件管理员,pending,accepted_for_preview,closed,yes,no,no,TEST-COMPLETE-REFRESH-316,TEST-COMPLETE-TEMPLATE-316,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,yes,yes
STG2-LINK-047,GR-11,stage2_structured_review,XZTC/CX-27-2022,manual_v5_candidate_7_2->procedure_document:XZTC/CX-27-2022,质量负责人/技术负责人/文件管理员,pending,accepted_for_preview,closed,yes,no,no,TEST-COMPLETE-REFRESH-317,TEST-COMPLETE-TEMPLATE-317,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,yes,yes
STG2-LINK-048,GR-11,stage2_structured_review,JL-7.2-01,manual_v5_candidate_7_2->record_form_template:JL-7.2-01,质量负责人/技术负责人/文件管理员,pending,accepted_for_preview,closed,yes,no,no,TEST-COMPLETE-REFRESH-318,TEST-COMPLETE-TEMPLATE-318,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,yes,yes
STG2-LINK-049,GR-11,stage2_structured_review,XZTC/CX-09-2022,manual_v5_candidate_7_3->procedure_document:XZTC/CX-09-2022,质量负责人/技术负责人/文件管理员,pending,accepted_for_preview,closed,yes,no,no,TEST-COMPLETE-REFRESH-319,TEST-COMPLETE-TEMPLATE-319,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,yes,yes
STG2-LINK-050,GR-11,stage2_structured_review,XZTC/CX-28-2022,manual_v5_candidate_7_3->procedure_document:XZTC/CX-28-2022,质量负责人/技术负责人/文件管理员,pending,accepted_for_preview,closed,yes,no,no,TEST-COMPLETE-REFRESH-320,TEST-COMPLETE-TEMPLATE-320,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,yes,yes
STG2-LINK-051,GR-11,stage2_structured_review,XZTC/CX-35-2022,manual_v5_candidate_7_3->procedure_document:XZTC/CX-35-2022,质量负责人/技术负责人/文件管理员,pending,accepted_for_preview,closed,yes,no,no,TEST-COMPLETE-REFRESH-321,TEST-COMPLETE-TEMPLATE-321,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,yes,yes
STG2-LINK-052,GR-11,stage2_structured_review,JL-7.3-01,manual_v5_candidate_7_3->record_form_template:JL-7.3-01,质量负责人/技术负责人/文件管理员,pending,accepted_for_preview,closed,yes,no,no,TEST-COMPLETE-REFRESH-322,TEST-COMPLETE-TEMPLATE-322,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,yes,yes
STG2-LINK-053,GR-11,stage2_structured_review,XZTC/CX-06-2022,manual_v5_candidate_7_4->procedure_document:XZTC/CX-06-2022,质量负责人/技术负责人/文件管理员,pending,accepted_for_preview,closed,yes,no,no,TEST-COMPLETE-REFRESH-323,TEST-COMPLETE-TEMPLATE-323,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,yes,yes
STG2-LINK-054,GR-11,stage2_structured_review,XZTC/CX-25-2022,manual_v5_candidate_7_4->procedure_document:XZTC/CX-25-2022,质量负责人/技术负责人/文件管理员,pending,accepted_for_preview,closed,yes,no,no,TEST-COMPLETE-REFRESH-324,TEST-COMPLETE-TEMPLATE-324,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,yes,yes
STG2-LINK-055,GR-11,stage2_structured_review,XZTC/CX-28-2022,manual_v5_candidate_7_4->procedure_document:XZTC/CX-28-2022,质量负责人/技术负责人/文件管理员,pending,accepted_for_preview,closed,yes,no,no,TEST-COMPLETE-REFRESH-325,TEST-COMPLETE-TEMPLATE-325,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,yes,yes
STG2-LINK-056,GR-11,stage2_structured_review,JL-7.4-01,manual_v5_candidate_7_4->record_form_template:JL-7.4-01,质量负责人/技术负责人/文件管理员,pending,accepted_for_preview,closed,yes,no,no,TEST-COMPLETE-REFRESH-326,TEST-COMPLETE-TEMPLATE-326,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,yes,yes
STG2-LINK-057,GR-11,stage2_structured_review,XZTC/CX-19-2022,manual_v5_candidate_7_5->procedure_document:XZTC/CX-19-2022,质量负责人/技术负责人/文件管理员,pending,accepted_for_preview,closed,yes,no,no,TEST-COMPLETE-REFRESH-327,TEST-COMPLETE-TEMPLATE-327,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,yes,yes
STG2-LINK-058,GR-11,stage2_structured_review,XZTC/CX-25-2022,manual_v5_candidate_7_5->procedure_document:XZTC/CX-25-2022,质量负责人/技术负责人/文件管理员,pending,accepted_for_preview,closed,yes,no,no,TEST-COMPLETE-REFRESH-328,TEST-COMPLETE-TEMPLATE-328,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,yes,yes
STG2-LINK-059,GR-11,stage2_structured_review,XZTC/CX-26-2022,manual_v5_candidate_7_5->procedure_document:XZTC/CX-26-2022,质量负责人/技术负责人/文件管理员,pending,accepted_for_preview,closed,yes,no,no,TEST-COMPLETE-REFRESH-329,TEST-COMPLETE-TEMPLATE-329,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,yes,yes
STG2-LINK-060,GR-11,stage2_structured_review,JL-7.5-01,manual_v5_candidate_7_5->record_form_template:JL-7.5-01,质量负责人/技术负责人/文件管理员,pending,accepted_for_preview,closed,yes,no,no,TEST-COMPLETE-REFRESH-330,TEST-COMPLETE-TEMPLATE-330,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,yes,yes
STG2-LINK-061,GR-11,stage2_structured_review,XZTC/CX-22-2022,manual_v5_candidate_7_6->procedure_document:XZTC/CX-22-2022,质量负责人/技术负责人/文件管理员,pending,accepted_for_preview,closed,yes,no,no,TEST-COMPLETE-REFRESH-331,TEST-COMPLETE-TEMPLATE-331,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,yes,yes
STG2-LINK-062,GR-11,stage2_structured_review,XZTC/CX-27-2022,manual_v5_candidate_7_6->procedure_document:XZTC/CX-27-2022,质量负责人/技术负责人/文件管理员,pending,accepted_for_preview,closed,yes,no,no,TEST-COMPLETE-REFRESH-332,TEST-COMPLETE-TEMPLATE-332,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,yes,yes
STG2-LINK-063,GR-11,stage2_structured_review,XZTC/CX-30-2022,manual_v5_candidate_7_6->procedure_document:XZTC/CX-30-2022,质量负责人/技术负责人/文件管理员,pending,accepted_for_preview,closed,yes,no,no,TEST-COMPLETE-REFRESH-333,TEST-COMPLETE-TEMPLATE-333,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,yes,yes
STG2-LINK-064,GR-11,stage2_structured_review,JL-7.6-01,manual_v5_candidate_7_6->record_form_template:JL-7.6-01,质量负责人/技术负责人/文件管理员,pending,accepted_for_preview,closed,yes,no,no,TEST-COMPLETE-REFRESH-334,TEST-COMPLETE-TEMPLATE-334,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,yes,yes
STG2-LINK-065,GR-11,stage2_structured_review,XZTC/CX-15-2022,manual_v5_candidate_7_7->procedure_document:XZTC/CX-15-2022,质量负责人/技术负责人/文件管理员,pending,accepted_for_preview,closed,yes,no,no,TEST-COMPLETE-REFRESH-335,TEST-COMPLETE-TEMPLATE-335,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,yes,yes
STG2-LINK-066,GR-11,stage2_structured_review,XZTC/CX-16-2022,manual_v5_candidate_7_7->procedure_document:XZTC/CX-16-2022,质量负责人/技术负责人/文件管理员,pending,accepted_for_preview,closed,yes,no,no,TEST-COMPLETE-REFRESH-336,TEST-COMPLETE-TEMPLATE-336,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,yes,yes
STG2-LINK-067,GR-11,stage2_structured_review,XZTC/CX-30-2022,manual_v5_candidate_7_7->procedure_document:XZTC/CX-30-2022,质量负责人/技术负责人/文件管理员,pending,accepted_for_preview,closed,yes,no,no,TEST-COMPLETE-REFRESH-337,TEST-COMPLETE-TEMPLATE-337,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,yes,yes
STG2-LINK-068,GR-11,stage2_structured_review,XZTC/CX-34-2022,manual_v5_candidate_7_7->procedure_document:XZTC/CX-34-2022,质量负责人/技术负责人/文件管理员,pending,accepted_for_preview,closed,yes,no,no,TEST-COMPLETE-REFRESH-338,TEST-COMPLETE-TEMPLATE-338,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,yes,yes
STG2-LINK-069,GR-11,stage2_structured_review,JL-7.7-01,manual_v5_candidate_7_7->record_form_template:JL-7.7-01,质量负责人/技术负责人/文件管理员,pending,accepted_for_preview,closed,yes,no,no,TEST-COMPLETE-REFRESH-339,TEST-COMPLETE-TEMPLATE-339,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,yes,yes
STG2-LINK-070,GR-11,stage2_structured_review,XZTC/CX-06-2022,manual_v5_candidate_7_8->procedure_document:XZTC/CX-06-2022,质量负责人/技术负责人/文件管理员,pending,accepted_for_preview,closed,yes,no,no,TEST-COMPLETE-REFRESH-340,TEST-COMPLETE-TEMPLATE-340,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,yes,yes
STG2-LINK-071,GR-11,stage2_structured_review,XZTC/CX-26-2022,manual_v5_candidate_7_8->procedure_document:XZTC/CX-26-2022,质量负责人/技术负责人/文件管理员,pending,accepted_for_preview,closed,yes,no,no,TEST-COMPLETE-REFRESH-341,TEST-COMPLETE-TEMPLATE-341,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,yes,yes
STG2-LINK-072,GR-11,stage2_structured_review,XZTC/CX-29-2022,manual_v5_candidate_7_8->procedure_document:XZTC/CX-29-2022,质量负责人/技术负责人/文件管理员,pending,accepted_for_preview,closed,yes,no,no,TEST-COMPLETE-REFRESH-342,TEST-COMPLETE-TEMPLATE-342,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,yes,yes
STG2-LINK-073,GR-11,stage2_structured_review,JL-7.8-01,manual_v5_candidate_7_8->record_form_template:JL-7.8-01,质量负责人/技术负责人/文件管理员,pending,accepted_for_preview,closed,yes,no,no,TEST-COMPLETE-REFRESH-343,TEST-COMPLETE-TEMPLATE-343,stage2_structured_review_workbench/05-人工复核意见回填模板.csv,yes,yes
